TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	Acreage	County	List Date	Contract Date	Off Mkt Dt	Closed Date
AT	950	N	Michigan	AVE	4502	Chicago	Illinois	60611	8008	ONE MAGNIFICENT MILE	299	299	181	Condo, High Rise (7+ Stories)	56	1983	09398567	CLSD		1500000	1500000	1500000	1500000	Cash	N/A	100%	100%	7	7	17032070681078				18764.56	None	2015	1656	No		No	No		45		2175	Builder				E (East), Lake/Water	6	3	3	0	2	1	2.1	0	2	Attached	None	None	Classic, Chic, Sophisticated best describe this smashing city home. A balanced, tasteful blend of Classic and Contemporary design. Tall picture windows capture magnificent and forever views of Lake Michigan, Oak Street Beach, Lake Shore Drive and the Shoreline from every room.  Soaring 10.6 ft. ceilings, the highest in the building, add to the impact. Expansive Living and Dining Room, 3rd Bedroom/Den opens to the living space.  All Granite Chef’s Kitchen finished in rich dark wood cabinetry, Bosch, Gaggenau, Miele, Sub Zero appliances. Two private Bedroom Suites…Retreat to a beautiful Master Suite and luxurious white marble Spa bath. Quality finishes…designer wall coverings, plush custom designed silk drapery and shades, crown molding, and Glamorous accents.  Special feature…Bang & Olufsen Whole House Sound System. This home can be sold furnished at an additional cost.  Amenities: Indoor Pool, new Sun Decks & Fitness Center, attentive 24hr Door Staff. Impeccably well managed building.	Agents, this home has a great look, it’s fabulous, fresh and in move in condition…Rental Restrictions: Leasing allowed after one year of ownership… Pet Policy: One animal per unit, 30 lbs….Garage Parking: $348 per month. Leased, Valet, unlimited plus guest parking.		Central Air, Zoned	Electric, Radiant, Indv Controls, Zoned		Hardwood Floors, Laundry Hook-Up in Unit, Storage	No	Oven/Range, Microwave, Dishwasher, High End Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator, Valet/Cleaner, Whirlpool, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	SELF MANAGED	Penny Berman, Mgr or Maura	(312) 664-6055	90	Yes		Carpet	Hardwood				Hardwood			Hardwood	Hardwood	Full	Carpet	13X12	14X13		18X14	24X18	11X10		14X12	Foyer, Walk In Closet	Whirlpool, Separate Shower, Double Sink, Soaking Tub	Separate			Cook	12/02/2016	12/08/2016	12/08/2016	02/09/2017
AT	950	N	Michigan	AVE	4904	Chicago	Illinois	60611	8008		299	299	181	Condo, High Rise (7+ Stories)	57	1983	09508406	ACTV		2600000	2600000		2600000					84	35	17032070681028	No			45216.65	None	2015	3990	No		No	No		49		5000	Builder				N (North), S (South), E (East), W (West), City, Lake/Water	8	3	3	0	4	1	4.1		1	Attached	None	None	Enjoy a balcony from EVERY room on the West side of this wonderful unit at the top of the South Tower of One Mag Mile Residences! .  Approximately 5000 sf of gracious living spaces with incredible views of Lake Michigan & Michigan Ave!  Large East and West LR/Fam Rm. Formal Dining, Large eat-in Kitchen, 3 Bedrooms, 4.1 Baths, Office,  Full Laundry room and more. Indoor pool. Five Star service. One dog to 30lbs ok. Welcome Home!			Central Air	Electric			No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Grill-Indoor		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Whirlpool	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger	One Mag Mile	Penny Berman or Maura	(312) 664-6055				Carpet	Carpet				Hardwood	TV-Cable	Carpet	Marble	Hardwood	Full	Carpet	18X13	14X9		22X21	22X21	30X16	23X16	17X13	Office	Whirlpool, Separate Shower, Bidet	Separate	Balcony		Cook	02/20/2017			
AT	950	N	Michigan	AVE	3904	Chicago	Illinois	60611	8008	One Magnificent Mile	299	299	181	Condo, High Rise (7+ Stories)	56	1984	09502259	ACTV		975000	975000		975000					270	42	17032070681175				12471.16	Homeowner	2015	1202	No		No	No		39	CONDO	0	Not Reported	0		0	S (South), W (West), City	5	2	2	0	3	1	3.1		2	Attached	None	None	Absolutely Spectacular Complete redesign of this 2 Bedroom, 3.1 bath Magnificent Mile Dream Unit! Former residence of renowned Designer Michael Richman, every detail of the Renovation is in Exquisite Taste! Versatile floorplan with Expansive windows and both sunset and Twinkling views of Michigan Avenue and Chicago's Cityscapes! Rich 4 inch dark hardwood floors, wool Premium carpet in master, thick Crown molding, Custom Silk Drapery and shades, Pristine Eat-in White Chefs kitchen with Sub zero, Bosh, Miehle, bathrooms are SO Luxurious - really words can't describe how Gorgeous this unit is! Huge master Suite with his and hers baths, Large walk in Closet, tons of professionally outfitted closets throughout, laundry in unit! This floor clears the building next door so gets Gorgeous South West Sunset Views!  All in Full Amenity Bldg! 24 hour door staff, Indoor pool, fitness room, sundeck for grilling and world class dining and shopping right outside the door. This is one of a kind!	This floorplan can easily be converted to a 2 bed plus den or 3 bedroom unit!		Central Air, Zoned	Electric, Radiant, Indv Controls, Zoned			No	Microwave, Dishwasher, High End Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator, Valet/Cleaner, Whirlpool, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	TBD	TBD	(999) 999-9999	92	Yes		Hardwood					Hardwood	TV-Cable, Fire Sprinklers		Hardwood	Hardwood	Full	Carpet	13X12			15X14	23X16	12X10		15X12	Foyer	Whirlpool, Separate Shower, Full Body Spray Shower, Soaking Tub	Separate			Cook	02/13/2017			
AT	950	N	Michigan	AVE	3705	Chicago	Illinois	60611	8008	ONE MAGNIFICENT MILE	299	299	181	Condo, High Rise (7+ Stories)	57	1983	09501937	PEND		799000	799000		799000					270	5	17032070681044				14452	None	2015	1341	No		No	No		37		1860	Builder	0		0	N (North), E (East)	6	2	2	0	3	1	3.1		2	Attached	None	None	Wonderful opportunity to create your dream home at One Mag Mile! Sensational eastern views over Oak Street Beach and Michigan Ave from every room. This 1800+ square foot home offers a grand formal entry space that leads into to the expansive living and dining room. The kitchen has ample cabinet space, but also offers room to expand into the adjacent breakfast room. A luxe master suite offers dual marble bathrooms plus a walk through dressing area. An additional ensuite bedroom, laundry, and powder room complete this spectacular space. One Mag Mile is a full amenity building offer twenty four hour door staff, parking, indoor pool, fitness center, and sundeck – all in a perfect, walk to it all location!			Central Air, Zoned	Gas, Radiant, Indv Controls, Zoned		Hardwood Floors, Laundry Hook-Up in Unit	No	Oven-Double, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator, Valet/Cleaner, Whirlpool	Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	SELF MANAGED	PENNY OR MAURA	(312) 664-6055	92			Carpet					Hardwood	TV-Cable, Fire Sprinklers, CO Detectors		Granite	Hardwood	Full	Carpet	16X12			19X15	30X18	11X11		COMBO	Breakfast Room, Foyer	Separate Shower, Double Sink, Soaking Tub	Combined w/ LivRm	End Unit		Cook	02/13/2017	02/17/2017	02/17/2017	
RN	950	N	Michigan	AVE	3904	Chicago	Illinois	60611	8008	One Magnificent Mile	299	299	181	Condo	56	1984	09515064	ACTV										28	28														39	CONDO	0	Not Reported	0		0	S (South), W (West), City	5	2	2	0	3	1	3.1		2	Attached	None	None	Absolutely Spectacular Complete redesign of this 2 Bedroom, 3.1 bath Magnificent Mile Dream Unit! Former residence of renowned Designer Michael Richman, every detail of the Renovation is in Exquisite Taste! Versatile floorplan with Expansive windows and both sunset and Twinkling views of Michigan Avenue and Chicago's Cityscapes! Rich 4 inch dark hardwood floors, wool Premium carpet in master, thick Crown molding, Custom Silk Drapery and shades, Pristine Eat-in White Chefs kitchen with Sub zero, Bosh, Miehle, bathrooms are SO Luxurious - really words can't describe how Gorgeous this unit is! Huge master Suite with his and hers baths, Large walk in Closet, tons of professionally outfitted closets throughout, laundry in unit! This floor clears the building next door so gets Gorgeous South West Sunset Views!  All in Full Amenity Bldg! 24 hour door staff, Indoor pool, fitness room, sundeck for grilling and world class dining and shopping right outside the door. This is one of a kind!	This floorplan can easily be converted to a 2 bed plus den or 3 bedroom unit!		Central Air, Zoned	Electric, Radiant, Indv Controls, Zoned			No	Microwave, Dishwasher, High End Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator, Valet/Cleaner, Whirlpool, Curbs/Gutters, Sidewalks, Street Lights, Street Paved		TBD	TBD	(999) 999-9999				Hardwood					Hardwood	TV-Cable, Fire Sprinklers		Hardwood	Hardwood	Full	Carpet	13X12			15X14	23X16	12X10		15X12	Foyer	Whirlpool, Separate Shower, Full Body Spray Shower, Soaking Tub	Separate			Cook	02/27/2017			
AT	950	N	MICHIGAN	AVE	4302	Chicago	Illinois	60611	8008		299	299	182	Condo, High Rise (7+ Stories)	56	1984	09114958	CLSD		1415000	1335000	1335000	1415000	Conventional	N/A	94%	94%	72	72	17032070681076				16701	None	2014	1599	No		No	No		43		2175	Estimated				E (East), Lake/Water, Park	6	3	3	0	4	0	4		1	Attached	None	None	FABULOUS MAG MILE, EAST FACING TIER ON RARELY AVAILABLE HIGH FLOOR IN PREMIER BUILDING.  INCREDIBLE BEACH, LAKE, PARK AND CITY VIEWS FROM ALL WINDOWS. DECORATED BY TOP CHICAGO DESIGNER, THIS HOME IS IN MOVE IN CONDITION. 2175 SQ. FT. OPEN, SPACIOUS WONDERFUL ENTERTAINING SPACE. 3RD BEDROOM CONVERTED TO A DEN/LIBRARY OPEN TO LIVING ROOM.  THE HUGE MASTER SUITE HAS HIS AND HERS BATHROOMS, PLENTY OF CLOSET SPACE.  LARGE KITCHEN AND FORMAL DINING ROOM.  FULL AMENITY BUILDING WITH INDOOR LAP POOL, SUNDECK, EXERCISE FACILITY AND INDOOR PARKING.  PRISTINE CONDITION.  PET FRIENDLY (ONE DOG ONLY – MAX WEIGHT 30 LBS).  STEPS TO FINE RESTAURANTS AND BOUTIQUES.	DECORATED BY TOP DESIGNER. EXCLUDE FRONT HALL ATTACHED TABLE. ONLY ONE DOG PLEASE - 30 LBS WEIGHT LIMIT. OWNERS CAN RENT OUT THEIR CONDO AFTER ONE YEAR OF OWNERSHIP.		Central Air, Zoned	Electric, Radiant		Hardwood Floors, 1st Floor Laundry	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Wine Cooler/Refrigerator		Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Service Elevator	Air Conditioning, Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	SELF-MANAGED	PENNY BERGMAN OR MAURA	(312) 664-6055		Yes							Hardwood	TV-Cable			Hardwood	Full		12X13	12X14		18X14	17X23	12X1		12X14	No additional rooms		Separate			Cook	01/12/2016	03/23/2016	03/23/2016	05/20/2016
AT	950	N	Michigan	AVE	4306	Chicago	Illinois	60611	8008	ONE MAGNIFICENT MILE	299	299	181	Condo, High Rise (7+ Stories)	57	1984	09248179	CLSD		1350000	1360000	1360000	1350000	Cash	N/A	101%	101%	2	2	17032070681022				20397	Homeowner	2014	1695	No		No	No		43		3000	Landlord/Tenant/Seller				S (South), E (East), W (West), City, Lake/Water	8	4	4	0	5	0	5		1	Attached	None	None	Welcome to the legendary One Mag Mile. Show stopping views, the highest floor available in years, and hands down the best Southeastern tier in the whole building. This stunning building features a beautiful indoor pool, exercise room, sundeck, garage parking (lease only), and more. 3,100 sq ft of luxury that you get to design to your taste. The unit is completely demoed and is not an original raw space. It's currently framed out with electrical, plumbing and HVAC in place. This is an incredible value and opportunity to purchase a unit for someone looking to design it to their own taste!	Property is sold As-Is without disclosures. Please text / call agent at 312 404 6222 for showings.		Central Air	Electric, Radiant		Bar-Wet	No	Oven-Double, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Wine Cooler/Refrigerator		Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Sundeck, Pool-Indoors, Security Door Locks, Service Elevator	Water, Common Insurance, Security, Security System, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	n/a	n/a	(000) 000-0000	93			Carpet	Carpet	Carpet			Ceramic Tile			Ceramic Tile	Ceramic Tile	Full	Carpet	15X18	11X14	12X13	16X15	17X31	10X11		13X14	Breakfast Room, Foyer, Walk In Closet	Soaking Tub	Combined w/ LivRm			Cook	06/06/2016	06/07/2016	06/07/2016	07/01/2016
AT	950	N	Michigan	AVE	2206	Chicago	Illinois	60611	8008	ONE MAGNIFICENT MILE	299	299	181	Condo, High Rise (7+ Stories)	57	1984	09375892	ACTV		3099000	3099000		3099000					153	153	17032070681185	Yes			34237.42	None	2015	3064	No		No	No		22		4860	Plans				N (North), S (South), E (East), Lake/Water	10	5	5	0	7	1	7.1		2	Attached	None	None	THIS IS AN 1,860 SQ. FT. CONDO AND A 3,000 SQ. FT. CONDO THAT COMBINES TO CREATE A SPECTACULAR 4,860 SQ. FT. HOME WITH INCREDIBLE VIEWS LOOKING SOUTH DOWN MICHIGAN AVE., EAST TO OAK STREET BEACH AND LAKE MICHIGAN AND NORTH UP LAKE SHORE DRIVE. THERE ARE BEAUTIFUL HARDWOOD FLOORS THROUGHOUT AND THE KITCHEN HAS BEEN COMPLETELY OPENED UP AND CUSTOMIZED WITH BOFFI CABINETRY, SILESTONE COUNTER TOPS, ALL MIELE APPLIANCES, 2 DISHWASHERS, 2 REFRIGERATORS/FREEZERS, A CERAMIC ELECTRIC COOK TOP, EXHAUST HOOD, AND 1 CONVECTION SPEED OVEN. ALL BATHROOMS HAVE BEEN UPGRADED IN #2206. COMMON AMENITIES INCLUDE INDOOR SWIMMING POOL & WHIRLPOOL, SUNDECK WITH GRILLS, EXERCISE FACILITIES, 24 HOUR DOORMAN, ON SITE MANAGEMENT, RECEIVING ROOM, FULL MAINTENANCE STAFF, INTERIOR ACCESS TO SPIAGGIA RESTAURANT & CAFE. INDOOR PARKING AVAILABLE IMMEDIATELY.			Central Air, Zoned, 2 Separate Systems	Electric, Forced Air			No			Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Sauna, Service Elevator, Valet/Cleaner	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	One Magnificent Mile Condos	Maura	(312) 664-6055	92			Hardwood	Hardwood	Hardwood			Hardwood	TV-Cable	Hardwood	Hardwood	Hardwood	Full	Hardwood	18X13	19X18	17X11	17X15	29X16	13X11	31X30	24X14	5th Bedroom, Breakfast Room, Foyer	Separate Shower, Double Sink, Soaking Tub	Combined w/ LivRm	Roof Deck		Cook	10/25/2016			
AT	950	N	Michigan	AVE	5301	Chicago	Illinois	60611	8008		299	299	181	Condo, High Rise (7+ Stories)	56	1984	09067585	CLSD		730000	710000	710000	730000	Conventional	N/A	97%	97%	36	36	17032070681154				10488.47	None	2014	952	No		No	No		53		1570	Builder				S (South), W (West), City	4	1	1	0	1	1	1.1	0	1	Attached	None	None	This unusually spacious (nearly 1600 sf) One-Bedroom feels more like a home. It shares the floor with only two other units, which adds to the private atmosphere. Tall picture windows capture expansive postcard views South and Southwest. Soaring 10.6 ft ceilings (the highest in the building) add to the impact. Direct views down Michigan Ave from the Dining Room are stunning and unusual, available only from very few upper floors. Built with an attention to detail, design, quality, and style. Highlights include lacquered Zebra Wood Kitchen cabinets, Subzero/Wolf appliances, solid Santos Mahogany flooring, French lacquered interior doors, custom made Ralph Lauren drapery, and custom designed baseboards. Contemporary design. Heirloom quality finishes. Glamorous accents. Classic Ralph Lauren in every detail. Can be sold furnished at an additional cost. Amenities: Indoor Pool, new Deck & Fitness Center, 24hr Door Staff, impeccably well managed building. Ideal Magnificent Mile Location.	South View over Michigan Ave and Skyline only on upper floors...Rental Restrictions: Leasing allowed after one year of ownership...Pet Policy: One (1) Dog up to 30 pounds...Garage: $348 per month. Leased, Valet, unlimited plus guest parking.		Central Air, Zoned	Electric, Radiant, Indv Controls, Zoned		Hardwood Floors, Laundry Hook-Up in Unit, Storage	No	Oven/Range, Microwave, High End Refrigerator, Washer, Dryer, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Restaurant, Sauna, Security Door Locks, Service Elevator, Valet/Cleaner, Whirlpool, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Scavenger, Snow Removal	Self Managed	Penny Berman Manger or Maura	(312) 664-6055	92								Hardwood	Humidifier, TV-Cable, Fire Sprinklers		Stone	Hardwood	Full	Carpet				20X13	21X18	14X09		14X12	Gallery, Walk In Closet	Separate Shower, Steam Shower, Bidet, Soaking Tub	Separate			Cook	10/19/2015	11/23/2015	11/23/2015	01/25/2016
AT	950	N	MICHIGAN	AVE	3905	Chicago	Illinois	60611	8008		299	299	182	Condo, High Rise (7+ Stories)	56	1984	09245660	ACTV		1150000	1100000		1100000					298	298	17032070681043				$13,578	None	2015	1217	No		No	No		39	B	0	Not Reported				E (East), City, Lake/Water	5	2	2	0	3	1	3.1	0	2	Attached	None	None	Experience the residences of One Magnificent Mile with this beautiful 2 bedroom, 3 and 1/2 bath condominium with stunning north, east and south views.  This renovated home located on bustling Michigan Avenue is simply delightful. Expect to be impressed with its attention to detail, luxurious appointments throughout, ample room sizes & immaculate condition. This desirable floor plan with extra large living spaces provides for a comfortable lifestyle. The gourmet kitchen is comprised of custom cabinetry, professional grade appliances & built in office area. The master suite is generous in size and luxury including two spa-caliber master baths, one with a double vanity, over-sized, separate shower and soaking tub. Other details include walls of windows that showcase stunning city, lake & oak street beach views, great ceiling heights, beautiful hardwood floors and in unit laundry.  This impeccably managed building offers all of the essential amenities while providing privacy.	RENTAL RESTRICTION: OWNERS CAN RENT AFTER ONE YEAR OF OWNERSHIP; PETS: ONE DOG/CAT UP TO 30 LBS; VALET PARKING: $348/MO (UNLIMITED PLUS GUEST PARKING)		Central Air	Electric, Radiant, Indv Controls, Zoned		Hardwood Floors, Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Valet/Cleaner, Whirlpool	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	One Mag Mile	PENNY OR MAURA	(999) 999-9999				Carpet					Hardwood			Hardwood	Hardwood	Full	Carpet	14X12			16X15	33X18	11X11		COMBO	Foyer	Whirlpool, Separate Shower, Double Sink	Combined w/ LivRm			Cook	06/02/2016			
AT	950	N	Michigan	AVE	3505	Chicago	Illinois	60611	8008		299	299	181	Condo	56	1984	09145847	CLSD		1200000	1200000	1200000	1200000	Cash	N/A	100%	100%	73	73	17032070681042				13226.45	None	2014	1266	No		No	No		35		1860	Builder				N (North), E (East), Lake/Water	5	2	2	0	2	1	2.1	1	1	Attached	None	None	On the Magnificent Mile... This is a beautifully renovated North East corner 2 Bedroom, 2.5 bath City Home. Tall picture windows capture magnificent Postcard views of Lake Michigan, Oak Street Beach and Park. Watch the Sunrise! Spacious open plan designed for today's lifestyle. Highlights include wide plank hardwood floors, rich millwork, custom cabinetry, elegant drapery. New Kitchen design features include Breakfast seating, Sub Zero and Miele appliances, and Butler's Pantry. A beautiful Master Suite features over-sized Bath, a double shower, built-in storage cabinetry, and a fabulous walk-in closet Dressing Room. Second Bedroom with ensuite Bath and Jacuzzi tub. Stylish and Elegant Luxury. Amenities: Indoor Pool, all New Deck and Fitness Center, 24 Hour Door Staff. Impeccably well managed Building. Ideal Magnificent Mile location... Enjoy Fine Dining, Shopping, Entertainment and Recreation at your doorstep.	Rental Restriction: Leasing allowed after one year of ownership... Pet Policy: One dog up to 30 lbs... Parking Garage: $348/month. Leased, Valet, Unlimited plus guest parking. Exclusion: Glass sconces (2) in Living Room.		Central Air, Zoned	Electric, Radiant, Indv Controls, Zoned		Hardwood Floors, Laundry Hook-Up in Unit, Storage	No	Oven/Range, Microwave, Dishwasher, High End Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator, Valet/Cleaner, Whirlpool, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	Self Managed	Penny Berman Manger or Maura	(312) 664-6055	92			Carpet					Hardwood			Hardwood	Hardwood	Full	Carpet	16X12			19X15	18X33	19X12		COMBO	Foyer	Separate Shower, Double Sink, Double Shower	Combined w/ LivRm			Cook	02/22/2016	05/04/2016	05/04/2016	06/27/2016
AT	950	N	Michigan	AVE	2405	Chicago	Illinois	60611	8008	ONE MAGNIFICENT MILE	299	299	181	Condo, High Rise (7+ Stories)	56	1983	09223216	CLSD		1175000	950000	950000	995000	Cash	N/A	95%	81%	204	204	17032070681031				13340	Homeowner	2015	1220	No		No	No		24		1860	Builder				N (North), E (East), Lake/Water	5	2	2	0	2	1	2.1		2	Attached	None	None	See this home designed by the award winning designer John Robert Wiltgen. Not your ordinary city condo. Live in an elegant home and enjoy all the amenities and conveniences of a modern high rise building. Traditional design easily adaptable to a modern interior. Beautiful views of Lake Michigan, Beach and Park from every picture window. Superior quality imported wood floors throughout, detailed mill work in doors, crown and baseboard molding. Most spacious fully open Kitchen with Breakfast table seating, floor to ceiling cabinets and endless granite counter tops. Master Suite features a 14X10 Bath and 10X10 walk-in-closet. Comfortable second bedroom complete with ensuite bath. Special features include surround sound, custom fitted closets, and central humidifier. Amenities: Indoor Pool, New Deck, Fitness Center, 24 hour door staff, impeccably well managed Building. Ideal Magnificent Mile location. Enjoy Fine Dining, Shopping, Entertainment, and Recreation at your doorstep.	Show to your Vintage Buyer looking for amenities available only in a modern luxury bldg... Rental Restriction: Leasing allowed after one year of ownership... Pet Policy: One dog up to 30lbs. Garage parking: Lease, Valet, unlimited, plus guest parking.		Central Air, Zoned	Electric, Radiant, Indv Controls, Zoned		Hardwood Floors, Laundry Hook-Up in Unit, Storage	No	Oven/Range, Microwave, Dishwasher, High End Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator, Valet/Cleaner, Whirlpool, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	Self Managed	Penny Berman, Mgr. or Maura	(312) 664-6055	92			Hardwood					Hardwood	Humidifier, TV-Cable, Fire Sprinklers		Hardwood	Hardwood	Full	Hardwood	16X12			19X15	18X17	19X12		18X15	Foyer	Handicap Shower, Double Shower, Soaking Tub	Separate			Cook	05/11/2016	11/30/2016	11/30/2016	12/21/2016
AT	950	N	Michigan	AVE	2304	Chicago	Illinois	60611	8008		299	299	181	Condo, High Rise (7+ Stories)	56	1984	09096449	CLSD		785000	740000	740000	785000	Cash	N/A	94%	94%	49	49	17032070681159				9275.15	Homeowner	2014	844	No		No	No		23		1830	Builder				S (South), W (West), City	5	2	2	0	3	1	3.1		2	Attached	None	None	Feels like home in this spacious 1,830 sq.ft 2 bedroom 3 1/2 bath   sought after prime location at One Magnificent Mile.  The second bedroom  has french doors for a commodious den to bedroom option.  A lovely  remodeled bath makes this en-suite.  Beautiful moldings, wainscotting  and paneled doors makes for a warm, inviting feeling through-out.  The master double bath is wonderful for sharing and yet gives you the privacy you may desire. A lovely south view overlooks Michigan Avenue and the west affords glimmering city lights from the large picture windows.  A glass-enclosed indoor pool plus sundecks and newly redone exercise room add to this full amenties building. One dog up to 30 lbs is welcome.  This one has it all -a prime location in a top tier building in Chicago.  Don't miss it!	Owners can rent after one year of ownership.  One Dog and 30 lb. weight limit.		Central Air, Zoned, 2 Separate Systems	Electric, Radiant, Indv Controls, Zoned		Hardwood Floors, Laundry Hook-Up in Unit, Storage	No	Oven-Double, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Wine Cooler/Refrigerator		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Valet/Cleaner, Whirlpool, Curbs/Gutters, Sidewalks, Street Lights, Street Paved, Other	Air Conditioning, Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal, Other	Self Managed	Maura or Penny	(312) 664-6055	94	No		Carpet					Hardwood	TV-Cable, Fire Sprinklers		Hardwood	Hardwood	Full	Carpet	12X13			14X13	16X23	14X09		12X14	No additional rooms		Separate			Cook	12/03/2015	01/20/2016	01/20/2016	05/02/2016
