TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	County	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	List Date	Contract Date	Off Mkt Dt	Closed Date	Acreage	List Office Nm	LO	List Agent	LAG	Co-list Nm	Co-Lister	List Off. Ph.	List Dt Rcvd	List Agent Ph.	Selling Off. Nm	SO	Selling Agent	SAG	Selling Agent Ph.	Coop Comp	SCI
AT	3430	N	LAKE SHORE	DR	14L	Chicago	Illinois	60657	8006	Cook		299	299	218	Condo, High Rise (7+ Stories)	19	1955	07986245	CLSD		181500	147000	147000	149900	Cash	F	98%	81%	65	65	14213070471150				3685		2010	847	No		Unknown	No		14		0	Not Reported					5	2	2	0	2	0	2		1	Attached	None	None	Lakeview living at its best on Lake Michigan! Two bedroom and two bath condo with spectacular lake and Belmont harbor views.   Hardwood floors & lots of closets.  Close to bike & jogging paths, restaurants, shops, nightlife. CTA buses at your door. Chicago Yacht Club nearby.  On-site parking for $150/mo. Sorry no pets. Property is under First Look Initiative until 2/16/12.	PROPERTY IS SOLD AS IS. NO DISCLOSURES OR SURVEY. PRO-RATIONS WILL BE MADE AT 100%. PRE-APPROVAL AND/OR PROOF OF FUNDS MUST ACCOMPANY ALL OFFERS. SPECIAL ADDENDUMS ARE REQUIRED. Send all offers to reooffers@ryanhillrealty.com		Central Air	Forced Air		Hardwood Floors	No			Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, On Site Manager/Engineer, Service Elevator	Common Insurance, Doorman, Exterior Maintenance, Snow Removal	3440 Lakshore Condo Assoc	anyone	(773) 348-2777x1				Hardwood					Hardwood			Hardwood	Hardwood	Full	Hardwood	14X11			16X12	21X15	09X08		10X08	No additional rooms		Combined w/ LivRm	End Unit	02/01/2012	04/05/2012	04/05/2012	05/23/2012		Ryan Hill Realty, LLC	21324	Teresa Ryan, ABR,SFR	214545	Andy Pazzali	232216	(630) 718-0424	02/01/2012	(630) 276-7572	RE/MAX In The Village Realtors	90706	Jane McClelland	900182	(708) 386-1400x118	2.5 (on Net SP)	None
AT	3430	N	Lake Shore	DR	7P	Chicago	Illinois	60657	8006	Cook		299	299	219	Condo	19	1955	08000089	CLSD		169900	169900	169900	169900	Cash	S	100%	100%	499	15	14213070471070				2,766.81	None	2009	833	No		No	No		7		0	Not Reported				S (South), E (East), W (West)	5	2	2	0	2	0	2		2	Attached	Full	Sub-Basement	Bank Approved Short Sale- Close in 30 days! Spectacular views of Lake & Belmont Harbor from this 2BR, 2Bath unit w/master suite! Great floor plan, tons of closet space. All this in a great full amenity bldg w/24 door staff & 2-car heated gar prkg on site-no wait! Shopping, restaurants & lakefront are all just steps from your door. New kitchen w/granite & stainless.	CC: Pursuant to Short Sale. 		Central Air	Gas, Forced Air			No	Oven/Range, Microwave, Dishwasher, Refrigerator			Heat, Air Conditioning, Water, Gas, Parking, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal																	Full		14X11			16X12	21X16	9X8		10X8	No additional rooms				02/20/2012	03/05/2012	03/05/2012	09/13/2012		Baird & Warner	10273	Michael Hall	111699	 		(773) 549-1855	02/20/2012	(773) 710-3990	Keller Williams Preferred Realty	85141	Dave Auffarth	106968	(312) 593-2424	2.5%-$275 (on Net SP)	Short Sale
AT	3430	N	Lake Shore	DR	7H	Chicago	Illinois	60657	8006	Cook		299	299	219	Condo, High Rise (7+ Stories)	17	1955	08079292	CLSD		249900	220000	220000	239900	Conventional	N/A	92%	88%	386	386	14213070471064				4355	Homeowner	2011	963	No		No	No		7		1200	Estimated				E (East), W (West)	5	2	2	0	2	0	2		2	Attached	None	None	Spectacular views of Lake & Belmont Harbor from every room in this rarely available H-tier unit!  Gorgeous Hardwood floors and open kitchen make this perfect for entertaining. This unit is ready to move in. Shopping, restaurants & lakefront area all just steps from your door in the updated full amenity building w/24 HR doorperson.	Mortgage Preapproval available through MFS Mortgage Service 847-985-0062. Customer receives a $500.00 closing cost credit if using MFS Mortgage Service		Central Air	Gas, Forced Air, Indv Controls		Hardwood Floors, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Service Elevator	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	3440 N Lakeshore Dr Association	Manager	(773) 348-2777x1				Carpet					Hardwood			Hardwood	Hardwood	Full	Carpet	14X11			16X12	22X15	9X8		10X8	No additional rooms		Separate		05/30/2012	06/19/2013	06/19/2013	08/16/2013		1st Cornerstone Realty Inc.	1815	M. Todd Hague	26246	 		(773) 561-0062	05/30/2012	(847) 858-7830	1st Cornerstone Realty Inc.	1815	Greg Wilson	26251	(630) 707-4734	2.5 - 250 (on Net SP)	None
AT	3430	N	LAKE SHORE	DR	16J	Chicago	Illinois	60657	8006	Cook		299	299	220	Condo, Mid Rise (4-6 Stories)		1957	06378460	CLSD		239000	234000	234000	239000	Conventional		98%	98%	207	19	14213070471176	No			1430	None	2005	516	No		No			16		800					N (North), E (East), Lake/Water	4	1	1	0	1		1	0	1	Attached	None		BEAUTIFUL LAKE, HARBOR, & PARK VIEWS FROM THIS UPDATED & IMMACULATE 1 BEDROOM UNIT. OVERSIZED 11X7 TERRACE, SLEEK WHITE KITCHEN W/BUILT IN DESK, UPDATED BATHROOM, CUSTOM WINDOW TREATMENTS, AND ORGANIZED CLOSETS MAKE THIS UNIT MOVE-IN READY! WELL MAINTAINED BLDG W/OVER $1 MILLION IN RESERVES AND UP TO DATE FITNESS ROOM. SHOPS, RESTAURANTS, & PEDESTRIAN TUNNEL TO LAKE ONLY STEPS AWAY. SORRY-NO PETS!			Central Air	Gas		Storage		Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Receiving Room	Heat, Air Conditioning, Water, Gas, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance												Carpet	TV-Cable		Ceramic Tile	Carpet	None	Carpet				12X12	21X13	8X8		8X8	Other		Combined w/ LivRm	Balcony	01/11/2007	01/29/2007	01/29/2007	04/04/2007		@properties	15694	Sharon O'Hara, GRI	132291	 		(773) 862-0200	01/11/2007	(773) 895-3360	Baird & Warner	11000	Scott Ward	117006	(312) 981-2830	2.5%-$150	Variable
AT	3430	N	Lake Shore Dr.		8M	Chicago	Illinois	60657	8006	Cook		299	299	202	Condo, High Rise (7+ Stories)		1959	06252096	CLSD		216000	191500	191500	199900	Conventional		96%	89%	148	148	14213070471082				2204.42	Homeowner	2005	412	No		No			8		800					W (West), City	4	1	1	0	1		1		2	Attached	None	None	Spacious 1Br w/Balcony, hardwood flrs, completely rehabbed kitchen & bath, sep. dining area & loads of closet space. Watch the sunset from your living rm in this great unit w/panoramic west views. Shopping, restaurants & lakefront are all just stops from your door in this full amenity bldg. w/24Hr doorman. 2-car gar. parking on site- no wait list.			Central Air	Gas, Forced Air				Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Exercise Room, On Site Manager/Engineer, Service Elevator	Heat, Air Conditioning, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal												Hardwood			Hardwood	Hardwood	None	Carpet				14X11	21X13	09X08		09X08			Combined w/ LivRm		08/21/2006	01/15/2007	01/15/2007	02/23/2007		Baird & Warner	10273	Michael Hall	111699	 		(773) 549-1855	08/21/2006	(773) 710-3990	Baird & Warner	10273	Eileen Kravitz	111003	(773) 326-6526	2.5%-$100	None
AT	3430	N	LAKE SHORE DRIVE		5K	Chicago	Illinois	60657	8006	Cook		299	299	220	Condo		1955	06285820	CLSD		179900	169000	169000	179900	Conventional		94%	94%	56	56	14213070471038				2098.85		2005	448	No		No			5		800					E (East), Lake/Water	4	1	1	0	1		1		1	Attached	None		SPACIOUS 1 BEDRM OVERLOOKING BELMONT HARBOR & LINCOLN PARK. LARGE LIVING RM W/SEPARATE DINING AREA. NEW CARPET & FRESH PAINT. LOTS OF STORAGE INCLUDING TWO CLOSETS IN THE BEDRM. FULL AMENITY BLDG WITH 24 HR DRMAN, EXERCISE RM & ON-SITE PKG AVAILABLE. CONVENIENTLY LOCATED JUST STEPS TO THE LAKE, PARK & PUBLIC TRANSPORTATION. AGENT IS RELATED TO SELLER.			2 (Window/Wall Unit)	Gas				Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Service Elevator	Heat, Air Conditioning, Water, Doorman, TV/Cable, Exercise Facilities, Scavenger, Snow Removal												Carpet			Ceramic Tile	Carpet	None	Carpet				14X12	22X14	09X08		09X08			Separate		09/20/2006	11/14/2006	11/14/2006	02/06/2007		Berkshire Hathaway HomeServices KoenigRubloff	10900	Michael Sato	126029	Christine Sato	145003	(312) 642-1400	09/20/2006	(312) 335-3210	Baird & Warner	10273	Matthew Cebulak	139189	(773) 883-2178	2.5%-$150	None
AT	3430	N	Lake Shore	DR	11M	Chicago	Illinois	60657	8006	Cook		299	299	218	Condo	18	1959	08308693	CLSD		179000	179000	179000	179000	Conventional	N/A	100%	100%	6	6	14213070471124				1723	Homeowner	2011	560	No		No	No		11		800	Estimated				W (West)	4	1	1	0	1	0	1		2	Attached	None	None	Beautifully rehabbed large 1 Bdrm unit, newer cabinets, new granite countertop with breakfest bar, new marble kitchen and entry floors. Completely rehabbed bath, marble tile, vessel bowel sink. New oak floors lving rm and bedroom. Load of closet space, mirror doors. Great Location, shopping,  restaurants and beach all outside your door. Full amenity bldg w/24hr doorman. Valet parking for rent available onsite.	Move in condition, owner relocating/job transfer. Call listing agent for showing 708-473-9014		Central Air	Forced Air			No			Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Receiving Room, Service Elevator	Heat, Air Conditioning, Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger	lms	ll	(000) 000-0000x0000									Hardwood			Marble	Hardwood	None	Hardwood				14X11	21X13	9X8		9X8	No additional rooms		Combined w/ LivRm	Balcony	04/03/2013	04/08/2013	04/08/2013	06/20/2013		Rainbow Real Estate Inc.	23453	Raymond Jensen	605473	 		(708) 473-9014	04/04/2013	(708) 473-9014	Redfin Corporation	18705	Carrie Georgitsis	174088	(773) 633-3996	2.5-$250 (on Net SP)	None
AT	3430	N	Lake Shore	DR	7H	Chicago	Illinois	60657	8006	Cook		299	299	219	Condo, High Rise (7+ Stories)		1955	06902730	CLSD		319900	298500	298500	319900	Cash		93%	93%	70	70	14213070471064				3644.22	Homeowner	2006	863	No		No			7		0	Not Reported				E (East), W (West)	5	2	2	0	2		2		2	Attached	Full		Spectacular views of Lake & Belmont Harbor from every room in this rarely available H-tier unit! Completely renovated kitchen, living & dining areas all w/hardwood floors & tons of closet space. Shopping, restaurants & lakefront area all just steps from your door in the updated full amenity building w/24HR doorperson. 2-car garage parking on site, no wait list.			Central Air	Gas, Forced Air, Indv Controls		Hardwood Floors, Storage		Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Service Elevator	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal							Carpet					Hardwood			Hardwood	Hardwood	Full	Carpet	14X11			16X12	22X15	9X8		10X8			Separate		05/20/2008	07/28/2008	07/28/2008	09/02/2008		Baird & Warner	10273	Michael Hall	111699	 		(773) 549-1855	05/20/2008	(773) 710-3990	1st Cornerstone Realty Inc	18183	Michael Hague	169317	(773) 561-0062	2.5%-$150	Variable
AT	3430	N	Lake Shore	DR	17P	Chicago	Illinois	60657	8006	Cook		299	299	220	Condo		1959	07017256	CLSD		309000	285000	285000	309000	Conventional	N/A	92%	92%	696	338	14213070471195				3780.26	None	2007	863	No		No			17		1200					E (East), W (West)	5	2	2	0	2		2		2	Attached	Full, Walkout		Just remodeled 2BR/2BA w/stunning views of Lake & Belmont Harbor/amazing West views too. Brand new kitchen feat. granite, maple cabs, & ss apps. Baths completely redone. Tons of closet space. Tennis, golf,shopping,restaurants,transportation & the lake front are all steps from your door. Updated full amenity bldg in great financial shape. 24hr drman+2 car parking avail. Asmnts include heat & air.			Central Air	Gas, Forced Air		Elevator		Oven/Range, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Heat, Air Conditioning, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger							Carpet					Carpet	TV-Cable		Vinyl	Carpet	Y	Carpet	14X11			16X12	21X16	09X08		09X09			Combined w/ LivRm		09/08/2008	08/11/2009	08/11/2009	09/17/2009		Baird & Warner	10274	Gregory Brooks	114868	 		(773) 697-5555	09/08/2008	(773) 697-5627	RE/MAX At Home	8390	Connie Scott	922136	(847) 533-7636	2.5%-$200	None
AT	3430	N	Lake Shore	DR	3M	Chicago	Illinois	60657	8006	Cook		299	299	219	Condo, High Rise (7+ Stories)		1959	07256728	CLSD		184900	173000	173000	179900	Conventional	N/A	96%	94%	63	63	14213070471012				2079.10	Homeowner	2007	474	No		No			3		0	Not Reported					4	1	1	0	1		1		2	Attached	Full		Everything is new in this beautifully rehabbed large 1 br unit. Kitchen w/granite counters, 42" cherry cabinetry, stainless appliances & breakfast bar. New cherry floors, new bath, spacious living & dining areas & tons of closet space. All this in a great location. Shopping, restaurants & lakefront are all just steps from your door in this update full amenity bldg w/24hr doorman. 2-car prkg on site-no wait.	This unit has been completely rehabbed, including the plumbing and electrical. It's in move-in condition and has good closet space. It's also a great building that's been completely updated.		Central Air	Forced Air		Hardwood Floors, Storage		Oven/Range, Microwave, Dishwasher, Refrigerator			Heat, Air Conditioning, Water, Parking, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal												Hardwood			Hardwood	Hardwood	None	Hardwood				14X11	21X13	9X8		9X8				Storms/Screens	06/27/2009	08/28/2009	08/28/2009	11/04/2009		Baird & Warner	10273	Michael Hall	111699	 		(773) 549-1855	06/27/2009	(773) 710-3990	Ready Real Estate	17041	Stephanie Schatz	159331	(773) 459-2255	2.5%-$150	None
