TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	County	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	List Date	Contract Date	Off Mkt Dt	Closed Date	Acreage	List Office Nm	LO	List Agent	LAG	Co-list Nm	Co-Lister	List Off. Ph.	List Dt Rcvd	List Agent Ph.	Selling Off. Nm	SO	Selling Agent	SAG	Selling Agent Ph.	Coop Comp	SCI
AT	235	W	VAN BUREN	ST	4206	Chicago	Illinois	60607	8032	Cook		299	299	714	Condo, Condo-Loft, High Rise (7+ Stories)	46	2009	09512527	PEND		250000	250000		250000					7	7	17162380282029				3941.80	Homeowner	2015	283	No		No	No		42		696	Plans	0		0	S (South)	4	1	1	0	1	0	1				None	None	One of the best floor plans in this highly sough after loop building in the center of it all.  Spacious concrete style 1bed/1bath featuring good size living space, Euro style kitchen with granite and stainless steel appliances, spacious bedroom, bath with soaking tub, porcelain tile and granite tops, in unit washer/dryer, tons of storage and huge balcony overlooking city, rive and lake south views.  Tons of natural sunlight.   Low assessments include everything except electric and internet. Healthy building with over $1.5M in reserves features 24x7 doorman, security, management and engineer, grocery store, valet/cleaner, bike rooms, extra storage, and more all on site! Building located in the center of the loop with walking distance proximity to all transportation including buses, the EL, Union and Oglivie stations, Greyhound, interstate highway access as well as all the shopping, dining and nightlife the city has to offer.  Perfect for investors and/or city dwellers. Onsite pkg avail.	Investors must be cash buyers do to 50-50% ratio of owners and renters.  Would rent between $1600-1700.		Central Air	Forced Air		Hardwood Floors, Laundry Hook-Up in Unit		Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Storage, On Site Manager/Engineer, Park/Playground, Receiving Room, Security Door Locks, Service Elevator, Valet/Cleaner, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal	Sudler	Oana	(312) 878-6882		Yes							Hardwood	TV-Cable, Fire Sprinklers, CO Detectors		Hardwood	Hardwood	Shared	Carpet				10X11	16X14	10X6		COMBO	No additional rooms		Combined w/ LivRm	Balcony, Cable Access	02/24/2017	03/02/2017	03/02/2017			@properties	14703	Nadine Shehaiber	181227	 		(312) 491-0200	02/24/2017	(708) 334-2622						2.5% - $295 (on Net SP)	None
DP	235	W	Van Buren	ST	P-536	Chicago	Illinois	60607	8032	Cook				572			2009	09508859	ACTV		200	200		200					57	57	17162380280000				1523		2014	108			No	No		11											0			0						Enclosed deeded tandem parking space on the 11th floor across elevator entrance.  Garage is 1 block fr Board of Trade, Willis Tower and Wacker Drive. Excellent financial district location.  Allowed to be purchased/rented by non-residents in the building. Parking space is both FOR SALE and FOR RENT.	AVAILBLE 4/1/2017  6 Month available at $300 per month, 12 month $200 per month	2																																								02/20/2017					Publix Realty, Inc.	1723	Sunny Lamba, SFR	26136	 		(312) 889-9099	02/20/2017	(312) 889-9099			 			HALF MONTH RENT (on Net SP)	None
AT	235	W	VAN BUREN	ST	4612	Chicago	Illinois	60607	8032	Cook		299	299	714	Condo, High Rise (7+ Stories)	46	2009	09500084	CLSD		395000	375000	375000	395000	Cash	N/A	95%	95%	31	31	17162380282059				5891.75	None	2015	373	No		No	No		45		1039	Appraiser				N (North), City	5	2	2	0	2	0	2	0			None	None	Penthouse living! Enjoy unbelievable skyline views from this top floor 2bed/2bath unit. The best layout in the building with a functional floorplan that allows for a dining and living room set. Open plan kitchen with nice size island w/ granite counters, stainless steel appliances & euro cabinets! Open living room w/ gorgeous hardwood floors. 2nd bedroom is fully enclosed w/ custom glass window! Large balcony off the living room great for grilling. Superb views of the river, city, and lake! Close to all the public transportation. Assessments include everything but electric! In unit washer and dryer!			Central Air	Forced Air		Hardwood Floors, Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer, Disposal, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Elevator, On Site Manager/Engineer, Receiving Room, Security Door Locks, Service Elevator	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal	Sudler Chicago	Linda Zack Ivery	(312) 878-6882	48	No		Carpet						TV-Cable, Fire Sprinklers, CO Detectors		Hardwood	Hardwood	Full	Carpet	12X10			12X10	20X12	14X9		COMBO	No additional rooms	Double Sink	Combined w/ LivRm	Balcony, Cable Access	02/10/2017	03/12/2017	03/12/2017	03/22/2017		Fulton Grace Realty	84130	Owen Duffy	189341	 		(773) 698-6648	02/10/2017	(312) 966-5770	Coldwell Banker Residential	12660	Giovanni Laverde	188960	(312) 462-3646	2.5% - $325 (on Net SP)	None
AT	235	W	Van Buren	ST	3612	Chicago	Illinois	60607	8032	Cook		299	299	714	Condo, High Rise (7+ Stories)	46	2009	09495772	CLSD		449000	450000	450000	449000	Conventional	N/A	100%	100%	1	1	17162380281302	Yes			7035.73	None	2015	445	No		No	No		36		0	Not Reported	0		0	S (South), W (West), Lake/Water	5	2	2	0	2	0	2		1	Attached	None	None	Rarely available highly sought after corner unit w/ huge wrap around balcony and floor to ceiling windows providing stunning skyline, lake, and river views. Spacious unit w/ master suite, open kitchen area, 2 balconies, in unit W/D, SS appliances and much more.  Phenomenal location walk to El, metra, work, and nightlife.  Close to expressway.  Low assessments, healthy reserves.  This unit will sell fast.  2nd floor parking additional $35k.  Closing credit towards new kitchen countertops	Call or Text Ryan 708.768.2419 Tenant occupied notice required.    Closing credit will be provided towards new kitchen counter tops.  Taxes: 17-16-238-028-1302:  $6,188.20  17-16-238-028-1369:  $847.53    Owner is licensed real estate agent		Central Air	Gas, Forced Air			Yes				Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Sudler property management	Linda Zack Ivery	(312) 878-6882		Yes							Hardwood				Hardwood	Full		10X13			10X12	17X21	11X7		COMBO	Balcony				02/06/2017	02/06/2017	02/06/2017	03/30/2017		HomeSmart Realty Group	86011	Ryan Walsh	879051	 		(708) 320-0002	02/06/2017	(708) 768-2419	@properties	14703	Nadine Shehaiber	181227	(708) 334-2622	2.5% - 350 (on Net SP)	None
AT	235	W	Van Buren	ST	2216	Chicago	Illinois	60607	8032	Cook		299	299	714	Condo	46	2009	09498180	A/I	A/I	340000	335000		335000					69	69	17162380281751				5241.38		2015	450	No		No	No		22		0	Not Reported	0		0		5	2	2	0	2	0	2		1	Attached	None	None	AWARD WINNING ARCHITECTURE. Prime tier with amazing views and great layout. The balcony is off to the side so doesn't cut into the main living space therefore, plenty of room for living room/dining room combo with no awkwardness like many of the floor plans. S/S Appliances, Euro-cabinets, Granite tops, Hardwood Flooring, Grohe fixtures, 10FT ceilings + Balcony. Parking additional $25,000(Huge 16ft wide spot compared to the average 8ft spots that are often marketed at $35K). Parking must be sold with unit but at that price, it's a steal!	$847.53 parking tax for 2015 | $400 move in fees | Current Reserves ~$1.9M		Central Air	Gas, Forced Air			No				Heat, Air Conditioning, Water, Gas, Parking, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	M	M	(555) 555-5555							25000							Full		11X10			12X10	20X10	10X9		COMBO	Balcony				02/08/2017	03/02/2017				Coldwell Banker Residential	10272	Kyle Jamicich	175101	 		(773) 935-4466	02/08/2017	(773) 220-2402						2.5%-$325 (on Net SP)	None
DP	235	W	Van Buren	ST	P337	Chicago	Illinois	60607	8032	Cook				572			2009	09521181	ACTV		27000	27000		27000					45	45	17162380281692				847.53		2015	55			No	No		9											0			0						Single deeded parking space in the 235 W. Van Buren parking garage. For investors, this space would generally rent for $225-$235 per month. Spaces P338, P339, and P340 are also available for purchase for $27,000/each...All four spots are right next to each other.	Spots P337, P338, P339, P340 are all for sale for $27,000/each...Seller will be more negotiable for any offers that include all four parking spots.	1																																								03/04/2017					Coldwell Banker Residential	12660	Blake Golden	186118	Giovanni Laverde	188960	(312) 751-9100	03/04/2017	(847) 858-3165			 			2.5% -$325 (on Net SP)	None
AT	235	W	Van Buren	ST	2406	Chicago	Illinois	60607	8032	Cook		299	299	714	Condo, High Rise (7+ Stories)	46	2009	09514259	PEND		235000	235000		235000					17	17	17162380281171				3942.00	None	2015	250	No		No	No		24		736	Builder	0		0	S (South), City, Lake/Water	4	1	1	0	1	0	1				None	None	BEST VALUE IN THE BUILDING!!! PRICED TO SELL QUICKLY!!! LOW ASSESSMENTS!!! Come and check out this amazing, luxury 1 bed/1 bath in the heart of downtown Chicago. Just steps from all CTA lines, Union Station, Willis Tower, and State Street shopping. Hardwood floors, stainless steel appliances, washer/dryer in-unit, granite counters, balcony, 24 hour doorman, grocery and dry cleaners on-site, dog-park, and much more! Parking options available for purchase or for lease. Currently rented for $1,650/month until April 30, 2017. Pet friendly building.	Unit assessments are $250.07/month and the bulk cable rate (for basic cable) is $33.43/month for a total monthly fee of $283.50...The current bulk cable fee ends in the spring of 2018, when it will disappear completely, or a new bulk cable agreement will be negotiated by the association. Tenant occupied, so 24 hour notice is kindly requested. Initial earnest money must be in the form of a cashier check, wire, or certified funds, and is due within 1 business day of contract acceptance unless otherwise agreed to by seller due to special circumstances. Pre-approval or proof of funds required with all offers. Investors must be CASH ONLY (building is over 50% rentals), or MUST have a pre-approval from Ryan Mecum at G-Rate for a qualifying portfolio loan. Seller does not own parking, but it's available for purchase from other sellers or for lease. Current tenant has been living in unit since 2015 and is interested in re-signing lease if buyer is an investor. Reserves are over $1.7million.		Central Air	Gas, Forced Air, Indv Controls		Hardwood Floors, Laundry Hook-Up in Unit		Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Elevator, On Site Manager/Engineer, Park/Playground, Receiving Room, Security Door Locks, Service Elevator, Valet/Cleaner	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, Exterior Maintenance, Scavenger	Sudler	Oana Mihaila	(312) 878-6882		Yes										Hardwood	Hardwood	None	Carpet				11X10	14X13	12X06		COMBO	Balcony		Combined w/ LivRm		02/26/2017	03/14/2017	03/14/2017			Coldwell Banker Residential	12660	Blake Golden	186118	Giovanni Laverde	188960	(312) 751-9100	02/26/2017	(847) 858-3165						2.5% -$325 (on Net SP)	None
AT	235	W	Van Buren	ST	2212	Chicago	Illinois	60607	8032	Cook		299	299	714	Condo, High Rise (7+ Stories)	46	2009	09520907	ACTV		429000	429000		429000					45	45	17162380281150	Yes			7035.73	None	2015	445	No		No	No		36		1200	Estimated	0		0	S (South), W (West), Lake/Water	5	2	2	0	2	0	2		1	Attached	None	None	Rarely available highly sought after corner unit w/ huge wrap around balcony and floor to ceiling windows providing stunning skyline, lake, and river views. Spacious unit w/ master suite, open kitchen area, 2 balconies, in unit W/D, SS appliances and much more.  Phenomenal location walk to El, metra, work, and nightlife.  Close to expressway.  Low assessments, healthy reserves.  This unit will sell fast.  2nd floor parking additional $30K.	For showing Text or e mail ramesh at 224-558-1760. Tenant occupied, 24 hours notice required. Parking RE.Tax is $847.5/ year and association fees for parking is $ 53.55/mo.		Central Air	Gas, Forced Air			No				Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Sudler property management	Linda Zack Ivery	(312) 878-6882		Yes							Hardwood				Hardwood	Full		10X13			10X12	17X21	11X7		COMBO	Balcony				03/04/2017					C T Property Group Inc	18069	Ramesh Chokshi	163487	 		(224) 558-1760	03/04/2017				 			2.5%-395 (on Net SP)	None
RN	235	W	Van Buren	ST	1404	Chicago	Illinois	60607	8032	Cook		299	299	714	Condo, High Rise (7+ Stories)	46	2009	09514273	ACTV										50	50														14		948	Builder	0		0	S (South), W (West)	4	2	2	0	2	0	2		1	Attached	None	None	NO SECURITY DEPOSIT for well qualified applicants! Highrise luxury 2 bed in the heart of downtown Chicago.  Close to all CTA lines, Union Station, and Sears Tower. Hardwood floors, stainless steel appliances, washer/dryer in-unit, dog park, 24 hour doorman, balcony, grocery and dry cleaner on-site, and much more! PETS NEGOTIABLE FOR ADDITIONAL MONTHLY FEE. Parking options available for additional cost. AVAILABLE APRIL 1ST.	Credit/Background check ($65/per person) and renter's insurance is required. Tenant pays all move in/out fees ($500 non-refundable each way) and pet registration fees to building management office. Pets negotiable for additional monthly pet rent. IF APPROVED, THERE IS ALSO A NON-REFUNDABLE, ONE-TIME ADMIN FEE OF $500 DUE AT LEASE SIGNING TO THE LANDLORD IN LIEU OF A SECURITY DEPOSIT. All applicants and co-signers MUST submit an online application through this website: http://ppmgroupchicago.com/vacancies/		Central Air	Gas			No	Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Door Person, Elevator, On Site Manager/Engineer, Receiving Room, Service Elevator, Valet/Cleaner								Carpet						TV-Cable			Hardwood	Full	Carpet	10X11			10X11	12X11	12X7			No additional rooms			Balcony	02/27/2017					Coldwell Banker Residential	12660	Blake Golden	186118	Giovanni Laverde	188960	(312) 751-9100	02/27/2017	(847) 858-3165			 			1/2 MONTH -$195 (MINIMUM 1 YEAR LEASE) (on Net SP)	None
AT	235	W	VAN BUREN	ST	3107	Chicago	Illinois	60607	8032	Cook		299	299	714	Condo, High Rise (7+ Stories)	46	2009	09518521	ACTV		365000	359000		359000					47	47	17162380281944	Yes			6909.00	None	2015	471	No		No	No		31		1066	Builder	0		0	S (South), City	5	2	2	0	2	0	2		1	Attached	None	None	Spectacular South Facing 2 bed 2 bath unit – one of the premium tiers in this building with amazing natural light and views for miles.  Beautiful kitchen features Custom Cabinetry with granite counters!  Stainless appliances and a full size washer and dryer!  The 2nd bedroom is fully enclosed with a custom (movable) piece of glass. Huge master bedroom easily fits King size bed with gorgeous master bath.   Dry cleaning and market in building!  On site management company along with 24 hour Doorman! Investor friendly building!  Walking distance to train and city!  Parking available for an addition $35,000	Assessment includes parking		Central Air	Forced Air		Hardwood Floors, Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Elevator, On Site Manager/Engineer, Receiving Room, Security Door Locks, Service Elevator	Heat, Air Conditioning, Water, Gas, Parking, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal	235 W Van Buren Condominium Association	Oana	(312) 878-6882		Yes		Carpet					Hardwood			Hardwood	Hardwood	Full	Carpet	11X10			12X10	15X11	8X12		COMBO	No additional rooms	Double Sink, Soaking Tub	Combined w/ LivRm	Balcony	03/02/2017					Mark Allen Realty, LLC	16440	Matt Liss	151408	Alyse Martinez	874534	(773) 938-5220	03/02/2017	(773) 415-4744			 			2.5% - $299 (on Net SP)	None
AT	235	W	VAN BUREN	ST	2507	Chicago	Illinois	60607	8032	Cook		299	299	714	Condo, High Rise (7+ Stories)	46	2009	09516481	A/I	A/I	344900	339900		339900					48	48	17162380241822				5580.33	None	2015	383	No		No	No		19		1066	Estimated	0		0	E (East), City	5	2	2	0	2	0	2		1	Attached	None	None	Newer building in great location with everything you need!  2 bed~2 bath!  Beautiful kitchen features Custom Cabinetry with granite counters!  All appliances stay including full size washer and dryer!  Both full baths feature custom glass doors on showers! Huge master bedroom easily fits King size bed!  Dry cleaning and market in building!  On site management company along with 24 hour Doorman! Investor friendly building!  Walking distance to train!	Great investor friendly building!  Assessments are $383.02 for unit, $54.65 for parking spot, and $33.43 for cable. Assessments including everything but electric! Parking must be sold with unit for an additional $25,000.  Please email all offers to asifsells@yahoo.com. Parking taxes of $847.53 and parking pin: 17-16-238-028-1893.		Central Air	Forced Air		Hardwood Floors, Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Elevator, On Site Manager/Engineer, Receiving Room, Security Door Locks, Service Elevator	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal	Sudler	Linda Ivery	(312) 878-6882		Yes		Carpet					Hardwood			Hardwood	Hardwood	Full	Carpet	11X10			12X10	15X11	8X12		COMBO	No additional rooms	Double Sink, Soaking Tub	Combined w/ LivRm	Balcony	03/01/2017	04/03/2017				Priced 2 Sell Realty, Inc	303	Asif Mohammed	8523	 		(630) 805-0077	03/01/2017	(630) 849-1953						2.5% MINUS $295 (on Net SP)	None
RN	235	W	Van Buren	ST	3220	Chicago	Illinois	60607	8032	Cook		299	299	714	Condo, High Rise (7+ Stories)	46	2009	09521066	PCHG										45	45														32		692	Builder	0		0	N (North), City	4	1	1	0	1	0	1				None	None	Luxury 1 bed/1 bath in the heart of downtown Chicago.  Steps away from every CTA line, Willis Tower, and Union Station.  This is a North facing unit with a fabulous city view! Upgraded unit with stainless steel appliances, hard wood floors, 24 hour doorman, dog park, in-unit washer/dryer, stainless steel appliances, grocery & dry cleaner on-site, and much more! Parking options available for additional monthly fee. Pets negotiable for additional monthly fee. AVAILABLE NOW.	Credit/Background check ($65/per person) and renter's insurance is required. Tenant pays all move in/out fees ($500 each way) and pet registration fees (if applicable) to the building management office...AVAILABLE NOW. Pets negotiable for additional monthly fee. First FULL month’s rent and security deposit due at the time of lease signing in the form of TWO SEPARATE CASHIERS CHECKS. All applicants, co-signers, and occupants (18 years or older) must complete a separate application at this website: http://ppmgroupchicago.com/vacancies/		Central Air	Forced Air, Indv Controls		Hardwood Floors		Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Elevator, On Site Manager/Engineer, Receiving Room, Security Door Locks, Service Elevator, Valet/Cleaner														TV-Cable		Hardwood	Hardwood	None	Carpet				12X11	16X12	09X08		COMBO	No additional rooms		Combined w/ LivRm		03/04/2017					Coldwell Banker Residential	12660	Blake Golden	186118	Giovanni Laverde	188960	(312) 751-9100	03/04/2017	(847) 858-3165			 			1/2 MONTH -$195 (1 YEAR LEASE MINIMUM) (on Net SP)	None
RN	235	W	Van Buren	ST	2703	Chicago	Illinois	60607	8032	Cook		299	299	714	Condo	46	2009	09561499	ACTV										39	39														27		1000	Estimated	0		0	S (South)	4	2	2	0	2	0	2	0	1	Attached	None	None	Tastefully designed like new building in the heart of Chicago's Financial Dist. 1 block to Sears Tower . Beautiful view of south from your LR & breath taking view from your 2nd BR. View of Chicago River & South from balcony. Volume ceilings and Hard wood floors T/O, large windows for plenty of sun light. SS appliances, Gas,Heat,Water & A/C included in rent.Basic cable for $35.00/mo. Corner unit so both bed rooms are enclosed and full wall. Parking available $225.00 per month.	Very nice S/E corner unit,Both bed rooms has full wall and windows. Tenant will pay moving in and moving out fees $500.00 each way to building management. All applicants and co signer has to apply, application fees are $50.00/ applicant.		Central Air	Gas		Elevator	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Storage, On Site Manager/Engineer, Receiving Room, Sidewalks, Street Lights, Street Paved								Carpet						Fire Sprinklers, CO Detectors				Full	Carpet	11X12			10X13	14X10	14X9			No additional rooms	Double Sink	Combined w/ LivRm	Balcony	03/10/2017					C T Property Group Inc	18069	Ramesh Chokshi	163487	 		(224) 558-1760	03/10/2017				 			1/2 MONTH RENT-$199 FOR MIN. 1 YEAR LEASE (on Net SP)	None
RN	235	W	Van Buren	ST	2301	Chicago	Illinois	60607	8032	Cook		299	299	714	Condo, High Rise (7+ Stories)	46	2009	09568708	ACTV										31	31														23		1292	Builder	0		0	N (North), E (East), City, Lake/Water	4	2	2	0	2	0	2		1	Attached	None	None	Available May 1st.  Fantastic newer bldg w award winning architecture in Chicago’s S. Loop financial dist. (S. Loop elementary) Desirable large corner 2 bedroom/2 bath floor plan in the building. Northeast facing corner unit. 10’ ceilings, hardwood flrs, exposed concrete, 5x7 balcony, SS kitchen appliances, Euro cabs w granite, in unit w/d & window treatments. Large open concept living/kitchen. Both bedrooms are enclosed and have exterior windows. Master suite bath w/ double sink. Parking available for $225.00.  PETS OK.  No smoking. Rent includes: cable, ac, heat,  cooking gas, water & doorman.	Owner would prefer to rent the parking spot out with the unit. $225 additional for parking spot. Move-in and move-out fee is $500.  $500 pet deposit per pet (cat or dog).  Building Pet Registration Fee.  $50 for first pet, $20 for second pet, 2 pet maximum.  Tenants must show proof of renter's insurance.		Central Air	Gas, Forced Air		Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Elevator, On Site Manager/Engineer, Receiving Room, Valet/Cleaner								Carpet								Hardwood	Hardwood	Full	Carpet	11X16			11X12	16X10	18X09			Balcony	Double Sink, Soaking Tub	Combined w/ LivRm	Balcony	03/18/2017					Gold Coast Realty Chicago	14524	Rachel Kalocinski	176470	 		(312) 280-9600	03/18/2017	(773) 251-1780			 			1/2 MONTH -$195 (on Net SP)	None
AT	235	W	Van Buren	ST	2910	Chicago	Illinois	60607	8032	Cook		299	299	714	Condo, High Rise (7+ Stories)	46	2009	09582817	PEND		269000	269000		269000					15	15	17162380281227	Yes			4907.63	None	2015	331	No		No	No		29		810	Builder	0		0	S (South)	4	1	1	0	1	0	1		1	Attached	None	None	LARGEST 1 BED FLOOR PLAN IN THE BUILDING!!! Check out this amazing 1 bed/1 bath in the heart of the loop.  Just steps away from all CTA lines, Union Station, and Sears Tower!  Stainless steel appliances,Brand new kitchen cabinets ,and paint, grocery and dry cleaners on-site, hard wood flooring, dog park, granite counters,back splash balcony, 24 hour doorman, w/d in-unit, and much more!  Deeded garage parking available for $35,000. A must see. LOW ASSESSMENTS! Great Investment property.	easy to show    Parking space 515 included in tax/assm		Central Air	Gas		Hardwood Floors, Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Elevator, On Site Manager/Engineer, Park/Playground, Receiving Room, Security Door Locks, Service Elevator, Valet/Cleaner	Heat, Air Conditioning, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal	Sudler	Ted Haralson	(312) 878-6882		Yes					35000		Hardwood	Fire Sprinklers, CO Detectors, Ceiling Fan		Hardwood	Hardwood	None	Carpet				11X10	14X12	10X9		COMBO	Balcony			Balcony	04/03/2017	04/17/2017	04/17/2017			@properties	84025	Benjamin Martin	861924	 		(773) 432-0200	04/03/2017	(312) 973-6535						2.5% - $295 (on Net SP)	None
AT	235	W	Van Buren	ST	2304	Chicago	Illinois	60607	8032	Cook		299	299	714	Condo, High Rise (7+ Stories)	46	2009	09562590	ACTV		325000	325000		325000					39	39	17162380181157	No			5043.81		2015	408	No		No	No		23		900	Assessor	0		0		4	2	2	0	2	0	2		1	Attached	None	None	Location! Location! Location! Right in the heart of Chicago's South Loop, come view this vacant and spacious 2 bedroom, 2 bathroom condo!! Very easy to show!!! Featuring hardwood floors, stainless steel appliances, in unit washer /dryer and 10ft volume ceilings! Beautiful city panoramic views from floor-to-ceiling windows and balcony! Dog friendly building with dog park adjacent to lot.  Accommodations include 24-hr door man, on-site grocery and cleaners, package receiving room and more! Convenient location to all CTA lines, expressways, Sears Tower and Union Station. Bring your buyers!	Parking available (P-417) for $35,000. Current monthly assessment reflects parking to be included in that price. Pr-approval or POF's required with all offers.    Please use showing assist or text listing agent to schedule your viewings today!!		Central Air	Gas			No			Bike Room/Bike Trails, Door Person, Elevator, On Site Manager/Engineer, Receiving Room, Security Door Locks, Service Elevator, Sidewalks, Street Lights	Heat, Air Conditioning, Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Scavenger, Snow Removal	Sudler Property Management	Ohana	(312) 878-6882							35000						Hardwood	None	Carpet	10X11			10X11	12X11	12X7			No additional rooms	Whirlpool, Double Sink		Balcony	03/10/2017					Weichert Realtors Goodchild Homes	1946	Kerry A LaSaker	247139	 		(847) 670-1500	03/12/2017				 			2.5% -$295.00 (on Net SP)	None
RN	235	W	Van Buren	ST	3121	Chicago	Illinois	60607	8032	Cook		299	299	714	Condo, Condo-Loft, High Rise (7+ Stories)	46	2009	09560314	ACTV										40	40														32		737	Builder	0		0	N (North), City	4	1	1	0	1	0	1	0			None	None	This almost new 1-bedroom unit is located in the middle of it all! It is on a high floor and offers an amazing view of the city, including iconic buildings like the Willis Tower. The modern kitchen has granite countertops and stainless steel appliances. The unit features hardwood floors in the living areas and balcony. In-unit washer & dryer. Parking is available for an additional $225/month. (Available for May 1st)	AVAILABILITY: May 1st. ■ PARKING: A covered indoor, parking spot is available for an additional $225/month. ■ PETS: Owner strongly prefers no pets, but may consider a small dog if the applicant is extremely well-qualified. ■ HOW TO APPLY: A Rental Application, along with Directions to run a credit check, can be found at https://fs17.formsite.com/residentresearch/KaleRealty/index.html. Cost is $50 per applicant/co-signer. Also there is a Housing Reference Form that needs to be filled out for previous landlord history verification ■ BUILDING FEES: The building has both a move-in and new lease fees of $500, which will be the responsibility of the tenant. There is no elevator deposit fee anymore ■ SCHEDULING A SHOWING: The unit is tenant occupied, so To schedule, please use Showing Assist (i.e.,  It is not necessary to call/text/e-mail, you can directly confirm showings with the tenant)		Central Air	Gas, Indv Controls		Hardwood Floors, 1st Floor Bedroom, 1st Floor Laundry, 1st Floor Full Bath, Laundry Hook-Up in Unit		Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Door Person, Elevator, On Site Manager/Engineer, Service Elevator, Sidewalks, Street Lights				(312) 878-6682									Hardwood	TV-Cable		Hardwood	Hardwood	None	Carpet				10X11	13X13	13X6		COMBO	No additional rooms	Soaking Tub		Balcony, Storms/Screens	03/09/2017					Kale Realty	18426	Adarsh Parikh	171453	 		(312) 939-5253	03/09/2017				 			1/2 MONTH - $195 (MIN. OF 12 MONTH LEASE) (ON NET SP) (on Net SP)	None
