TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	Acreage	County	List Date	Contract Date	Off Mkt Dt	Closed Date
AT	250	E	Pearson	ST	1606	Chicago	Illinois	60611	8008		299	299	180	Condo, High Rise (7+ Stories)	36	2003	08524303	CLSD		760000	680000	680000	760000	Conventional	N/A	89%	89%	11	11	17032280321067				11,881	None	2012	766	No		No	No		16		1691	Estimated				N (North), E (East), City, Lake/Water, Park	5	2	2	0	2	1	2.1		1	Attached	None	None	2 bed/2.1 bath corner unit in Luxury Bldg in highly desirable location. Split bedroom floorplan features floor to ceiling windows, balcony off L/D with north/east partial lake views.   Hardwood floors, open kitchen; in unit W/D. The building features 24 hr doorman, 3200 sq.ft fitness center, Club Rm, Sundeck, Bike Rm. Parking Space # 34, Storage space #53 included.	Popular Bldg across from Lake Shore Park  (tennis courts, children's playground, baseball diamond); steps from the lake and Mich Ave  shopping; MCA, Looking Glass Theater,  Northwestern Law School/ Hospital across the park.		Central Air	Electric, Baseboard		Elevator, Hardwood Floors, Laundry Hook-Up in Unit	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Receiving Room, Service Elevator, Valet/Cleaner	Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Scavenger, Snow Removal	Community Specialists	Tom Gillispie	(312) 943-2472		Yes		Carpet					Hardwood			Hardwood	Hardwood	Full	Carpet	13X11			15X13	17X16	11X09		18X11	Foyer	Separate Shower, Double Sink	Combined w/ LivRm	Balcony, Roof Deck, End Unit		Cook	01/27/2014	02/06/2014	02/06/2014	03/04/2014
AT	250	E	Pearson	ST	3406	Chicago	Illinois	60611	8008		299	299	180	Condo, High Rise (7+ Stories)	36	2003	08425718	CLSD		1200000	1050000	1050000	1100000	Conventional	N/A	95%	88%	144	144	17032280321176				14304.01	None	2012	1014	No		No	No		34		1900	Estimated				N (North), E (East), City, Lake/Water	5	2	2	0	2	1	2.1	1	1	Attached	None	None	Unit 3406: Never on the market before. Unobstructed Lake & Navy Pier views- watch the fireworks from this dramatic northeast corner unit. Stunning living room w floor to ceiling windows, fireplace,crown molding. Split bedroom floorplan with a generous master suite, professionally organized closets, separate dining area, gourmet kitchen & customized lighting throughout. Best location, health club 1 garage spot adtl.	Parking Space: P61 is an additional $50,000.		Central Air	Electric, Baseboard, Indv Controls		Hardwood Floors, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Exercise Room, Storage, Party Room, Sundeck, Service Elevator	Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Scavenger, Snow Removal	Community Specialists	Tom Gillespie	(312) 943-2472		Yes					50000		Hardwood	Fire Sprinklers, CO Detectors		Hardwood	Hardwood	Full		14X11			19X12	31X14	12X09		11X17	Balcony, Foyer		Combined w/ LivRm, L-shaped	Balcony, End Unit		Cook	08/20/2013	01/10/2014	01/10/2014	01/23/2014
AT	250	E	Pearson	ST	3402	Chicago	Illinois	60611	8008		299	299	180	Condo	36	2003	08427022	CLSD		1100000	1060000	1060000	1075000	Cash	N/A	99%	96%	41	41	17032280321172				10255.56		2011	840	No		No	No		34		0	Not Reported				N (North), E (East), City, Lake/Water	5	2	2	0	2	0	2		1	Attached	None	None	Unbeatable location at 250 E. Pearson. Custom unit with complete remodel & impeccable views of the city, LSD, Oak Street Beach - unobstructed & protected. 11 foot ceilings and floor to ceiling windows unique to this & penthouse level. Formal entry & split bed floorplan. Seller has poured their tasteful finish selections into this home. Location & finishes are unmatched. Available furnished or unfurnished.			Central Air	Electric, Baseboard, Indv Controls			Yes			Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Service Elevator	Water, Parking, Common Insurance, Doorman, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	tbd	Tom Gilespie	(999) 999-9999		Yes		Carpet					Hardwood			Hardwood	Hardwood	Full	Carpet	12X12			16X14	23X16	16X8		16X9	Balcony, Walk In Closet					Cook	08/22/2013	10/01/2013	10/01/2013	11/01/2013
AT	250	E	Pearson	ST	2404	Chicago	Illinois	60611	8008		299	299	180	Condo, High Rise (7+ Stories)	37	2003	08346962	CLSD		525000	522500	522500	499900	Conventional	N/A	105%	100%	83	83	17032280321115				7803.18		2012	587	No		No	No		24		1144	Builder				N (North), City, Lake/Water	4	1	1	0	1	1	1.1		1	Attached	None	None	Stunning large 1 bedroom unit with spectacular lake and city views! Gourmet kitchen w/ granite counters, fabulous master bathroom with separate shower & soaking tub, hardwood flooring, balcony, high ceilings, in unit washer/dryer, powder room, tremendous closet space. 1 parking space available for purchase. Fitness center, roof deck, club room, 24 hour door staff. Not to be missed!	Parking space #P147(5th) Storage locker #SB-111(LL2)  Assessment of $586.62 includes DirectTV Choice package with HBO.		Central Air	Electric, Baseboard		Hardwood Floors, Laundry Hook-Up in Unit	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Receiving Room, Service Elevator, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Water, Gas, Parking, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Community Specialists	Tom Gillespie	(312) 943-2474									Hardwood	TV-Cable, Fire Sprinklers, Ceiling Fan		Hardwood	Hardwood	Full	Carpet				15X14	18X13	10X10		11X14	Balcony, Foyer	Separate Shower, Double Sink	Combined w/ LivRm			Cook	05/20/2013	08/10/2013	08/10/2013	09/25/2013
AT	250	E	PEARSON	ST	1904	Chicago	Illinois	60611	8008		299	299	180	Condo, High Rise (7+ Stories)	37	2003	08263366	CLSD		525000	480000	480000	510000	Conventional	N/A	94%	91%	89	89	17032280321085			.34	6569.57	Homeowner	2011	576	No		No	No		19		1144	Estimated				N (North), E (East), City	4	1	1	0	1	1	1.1	0	1	Attached	None	None	WOW!!!LUXURY.  Nearly 1,150 sg ft!! w/FLOOR TO CEILING WINDOWS, HARDWOOD FLOORS,  & LRG BALCONY..1.5baths! Master Bedroom/w lrg walk-in clst, full master bath with glass shower and oversized sep. soaking tub and dble sinks.Tons of storage w/custom closet organizers thruout. Laundry in unit.  Large Open floor plan for entertaining. Great in town location. Garage Parking Additional 50K.	Really a Gem!! Parking in front of the building.		Central Air	Electric, Baseboard		Hardwood Floors, Storage	No	Oven/Range, Dishwasher		Exercise Room, Storage, Health Club, Sundeck	Water, Gas, Common Insurance, Doorman, Clubhouse, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	.	.	(000) 000-0000							50000		Hardwood	TV-Cable		Hardwood	Hardwood	Full	Hardwood				15X14	18X13	14X10		11X14	No additional rooms	Separate Shower	Combined w/ LivRm	Balcony		Cook	02/04/2013	05/03/2013	05/03/2013	06/21/2013
AT	250	E	Pearson	ST	902	Chicago	Illinois	60611	8008		299	299	180	High Rise (7+ Stories)	35	2003	08274785	CLSD		529000	525000	525000	529000	Cash	N/A	99%	99%	22	13	17032280321014				8077.98	Homeowner	2011	637	No		No	No		9		1410	Estimated				N (North), E (East), W (West), City	5	1	1	0	1	1	1.1		1	Attached	None	None	Stunning, Bright, Huge 1brm + 2nd br/den/office! Floor-to-ceiling windows, lake view, large balcony! Hardwood Floors thru-out, open kitchen w/new high end appliances, new w/d. Extensive walk-in closet in very large master suite. Amazing Gold Coast location by Lake Shore Park, MCA. Steps to Lake and Mag Mile shopping & dining. Bldg amenities incl:pthse party rm, sundeck, large workout facility. $50K for 1 pkg spot.	Parking space (#144, 5th floor) additional $50K. Murphy bed excluded.		Central Air	Electric, Forced Air, Baseboard		Hardwood Floors, Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Park/Playground, Party Room, Sundeck, Service Elevator	Heat, Water, Gas, Parking, Common Insurance, Security, Doorman, Exercise Facilities, Exterior Maintenance, Scavenger, Snow Removal	NA	NA	(000) 000-0000							50000		Hardwood			Hardwood	Hardwood	Full	Hardwood				14X16	22X15	17X11		COMBO	Den	Separate Shower, Double Sink	Combined w/ LivRm	Balcony, Storms/Screens		Cook	02/20/2013	03/04/2013	03/04/2013	06/14/2013
AT	250	E	PEARSON	ST	1601	Chicago	Illinois	60611	8008		299	299	180	Condo, High Rise (7+ Stories)	37	2003	08246427	CLSD		990000	865000	865000	899000	Conventional	N/A	96%	87%	291	107	17032280321062				11978.63		2011	930	No		No	No		16		2000	Estimated				S (South), E (East), City, Lake/Water, Park	6	2	2	0	2	1	2.1		2	Attached	None	None	The Pearson: SOUTH EAST FACING, rarely available. Largest 2 bedrm with Large balcony featuring park and lake views. Open kitchen to the family Rm, gracious foyer, hardwood floors thruout, excellent built-ins for lots of storage. Master suite has shower/tub double bowl vanity & super size closet. Guest suite and powder room. this building provides full services,DM,HC, and wonderful amenities. 2 parking available	Parking spaces P163 and P55 available for $100,000.		Central Air	Gas			No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Park/Playground, Party Room, Service Elevator, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Water, Gas, Parking, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Community Specialists	Tom Gillespie	(312) 943-2472		Yes		Carpet					Hardwood		Hardwood	Hardwood	Hardwood	Full	Carpet	14X14			15X13	18X15	11X11	11X12	COMBO	Balcony	Separate Shower, Double Sink, Soaking Tub	Combined w/ LivRm	Balcony		Cook	01/09/2013	04/25/2013	04/25/2013	06/12/2013
DP	250	E	PEARSON	ST	66	Chicago	Illinois	60611	8008				200			UNK	08285078	CLSD		50000	50000	50000	50000	Cash	N/A	100%	100%	25	25	17032280321134				0		2011	0			No	No		3											0									PARKING SPOT LOCATED IN 250-270 PEARSON GARAGE.		0																																									Cook	03/06/2013	03/30/2013	03/30/2013	05/08/2013
AT	250	E	PEARSON	ST	2706	Chicago	Illinois	60611	8008		299	299	179	Condo	35	2003	08279133	CLSD		875000	872500	872500	875000	Cash	N/A	100%	100%	7	7	17032280321134				12343.41		2011	960	No		No	No		27		1900	Estimated				N (North), E (East), City, Lake/Water	5	2	2	0	2	1	2.1	1	1	Attached	None	None	Magnificent unobstructed lake & Navy Pier vws! High flr, prime “06” NE tier never b4 on market! Sophisticated, highly upgraded apt avail in premier full-service bldg across from prk. Steps to Mag Mile, 1/2blk from lake. East facing Ter. Wd flrs. Beautiful décor! Sound system. Sep Dining. Pkg space incld! 3 pets OK. No wght limit. Priced to sell. Unsurpassed vws! Distinctive elegance. both bds are ensuite & powder rm.	Pkg space incld. Storage locker incld. Thoughtfully priced. Highest floor, NE corner.		Central Air, Zoned, 2 Separate Systems	Electric, Baseboard, Indv Controls		Bar-Dry, Hardwood Floors	Yes			Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Receiving Room, Service Elevator	Water, Gas, Parking, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Scavenger, Snow Removal	.	.	(000) 000-0000				Hardwood					Hardwood			Hardwood	Hardwood	Full	Hardwood	14X13			19X13	29X14	12X9		11X11	Gallery, Terrace					Cook	02/26/2013	03/04/2013	03/04/2013	04/16/2013
AT	250	E	Pearson	ST	701	Chicago	Illinois	60611	8008		299	299	180	Condo	37	2003	08245552	CLSD		700000	665000	665000	700000	Conventional	N/A	95%	95%	38	38	17032280321002				10563.66		2011	887	No		No	No		7		2000	Estimated				S (South), E (East), Lake/Water, Park	5	2	2	0	1	1	1.1		1	Attached	None	None	The Pearson: SOUTH EAST FACING, one of a kind 2 bedroom + big Balcony with stunning park and lake views. Custom kitchen, built out laundry w/ washer/dryer, bamboo wood floors, custom built out closet. Second bedroom (24x15) finished as extra bedroom/office making this a 2,000+ sqft unit. 1 parking available. The Pearson is a full amenity building with a fabulous roof terrace, and the best location.	Second bedroom is an interior bedroom (no window) currently used as office/den. Great opportunity for investors; current tenants willing to stay for another 1 or 2 year lease. Parking #202 additional $50k		Central Air	Electric, Baseboard, Indv Controls			No	Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, All Stainless Steel Kitchen Appliances		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Receiving Room, Security Door Locks, Service Elevator, Valet/Cleaner, Sidewalks, Street Lights, Street Paved	Water, Gas, Parking, Common Insurance, Security, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Exterior Maintenance, Lawn Care, Snow Removal	Community Specialists	Tom Gillespie	(312) 943-2472		Yes							Hardwood			Hardwood	Hardwood	Full	Hardwood	24X15			14X16	21X16	15X10		21X15	Balcony, Foyer, Walk In Closet	Separate Shower, Double Sink, Soaking Tub	Combined w/ LivRm			Cook	01/07/2013	02/13/2013	02/13/2013	03/11/2013
AT	250	E	PEARSON	ST	3502	Chicago	Illinois	60611	8008		299	299	180	Condo, High Rise (7+ Stories)	36	2003	08214927	CLSD		2200000	1950000	1950000	2200000	Conventional	N/A	89%	89%	6	6	17032280321178				19164	Homeowner	2011	1490	No		Yes	No		35		2799	Builder				N (North), W (West), City, Lake/Water	6	2	2	0	2	1	2.1	1	2	Attached	None	None	Spectacular city & lake views! One-of-a-kind penthouse bought as raw space & completely customized! Split floor plan, 11' ft ceilings, floor to ceiling windows, gourmet kitchen w/professional appliances, spa bathroom w/heated floors & steam shower, imported marble & woods throughout, 2 amazing outdoor spaces, wired for A/V, gorgeous built-ins, fireplace, tremendous storage. 2 parking spaces included!			Central Air, 2 Separate Systems	Electric, Forced Air		Hardwood Floors, Laundry Hook-Up in Unit	Yes	Oven-Double, Microwave, Dishwasher, Refrigerator, High End Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances, Wine Cooler/Refrigerator		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Receiving Room, Service Elevator, Valet/Cleaner	Air Conditioning, Water, Gas, Parking, Common Insurance, Doorman, TV/Cable, Clubhouse, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Community Specialists	Tom Gillespie	(312) 943-2474				Marble						TV-Cable		Marble	Marble	Full	Marble	17X13			15X16	23X32	24X15		COMBO	Balcony, Foyer, Sitting Room, Terrace, Utility Room-1st Floor, Walk In Closet	Whirlpool, Separate Shower, Steam Shower, Double Sink	Combined w/ LivRm	Balcony		Cook	11/06/2012	11/11/2012	11/11/2012	01/18/2013
AT	250	E	PEARSON	ST	1003	Chicago	Illinois	60611	8008		299	299	179	Condo, High Rise (7+ Stories), Other	1	2003	08233252	CLSD		795000	765000	765000	795000	Conventional	N/A	96%	96%	8	8	17032280321022				10861.12		2011	885	No		No	No		10		1692	Estimated				S (South), E (East), City, Lake/Water, Park	6	2	2	0	2	0	2		1	Attached	None	None	Sensational lake, park, skyline, Navy Pier views. Highly upgraded w/ exquisite taste! Sophisticated residence in premier full service bldg across Lake Shore Park, steps from lake, short walk to Magnificent Mile. Large south facing 19’ Terrace spans Living/Dining Rm. Beautiful custom built-ins. Separate Dining Area. 3 pets OK. Perfect height, excellent price, unsurpassed views! Price incl 1 pkg space. Best available!	Indoor attached pkg #120 & storage #110 incl in price! 3 pets OK. No weight limit. Thoughtfully priced! Most beautifully upgraded in building with elegant taste. View photos, floor plan @ RealtorJanetOwen.com. Comm. paid only upon closing.		Central Air, Zoned	Electric, Baseboard, Indv Controls		1st Floor Laundry, Storage	Yes			Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Receiving Room, Service Elevator	Water, Gas, Parking, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Lawn Care, Scavenger, Snow Removal	COMMUNITY SPECIALTISTS	Tom Gillespie	(312) 943-2472	81			Hardwood					Hardwood			Hardwood	Hardwood	Full	Carpet	12X10			17X13	16X13	10X10		16X10	Breakfast Room, Foyer, Terrace, Walk In Closet	Whirlpool, Separate Shower, Double Sink	Separate			Cook	12/11/2012	12/18/2012	12/18/2012	01/15/2013
AT	250	E	Pearson	ST	2803	Chicago	Illinois	60611	8008	PEARSON ON THE PARK	299	299	180	Condo, High Rise (7+ Stories)	37	2003	08171842	CLSD		999000	900000	900000	999000	Conventional	N/A	90%	90%	152	59	17032280321137				12287		2011	954	No		Yes	No		28		1835	Estimated				S (South), City, Lake/Water, Park	5	2	2	0	2	1	2.1		1	Attached	None	None	2803: high floor in the best tier! All rooms have lake views from floor to ceiling windows Enjoy the fireworks at Navy Pier. Upgrades include beautiful hardwood flrs, wide open kitchen with maple cabinets, granite, s/s appliances,wine storage, & large pantry. Tons of closet space and large bedrooms. Very large terrace, large health club... Many more amenities.  One parking space included!	Parking #115. Special assessment $192.75 running through December 2012.		Central Air	Electric, Baseboard			Yes			Door Person, Elevator, Exercise Room, Storage, Party Room, Sundeck, Receiving Room	Water, Gas, Common Insurance, Doorman, TV/Cable, Exercise Facilities	Community Specialists	Tom Gillespie	(312) 943-2472		Yes												Full		11X13			17X15	17X16	13X11		16X10	No additional rooms					Cook	10/02/2012	11/29/2012	11/29/2012	12/28/2012
AT	250	E	PEARSON		1101	Chicago	Illinois	60611	8008		299	299	180	Condo, High Rise (7+ Stories)	37	2003	08164548	CLSD		885000	847500	847500	885000	Conventional	N/A	96%	96%	30	30	17032280321027				11464.17	None	2011	917	No		Yes	No		11		1931	Builder				N (North), S (South)	6	2	2	0	2	1	2.1	1	1	Attached	None	None	TASTEFULLY AND HIGHLY UPGRADED RESIDENCE AT THE PEARSON WITH EXTRA ENTERTAINING SPACE: THAT "DIFFICULT TO FIND" FAMILY ROOM OFF THE KITCHEN! GRANITE, MAPLE & SS KITCHEN, MARBLE BATHS AND LUXURIOUS MASTER WITH WHIRLPOOL AND STEAM SHOWER, BRAZILIAN CHERRY FLOORS, FIREPLACE, BALCONY AND GORGEOUS VIEWS OF THE LAKE, PARK AND CITY. FULL AMENITY: DOORMAN, FITNESS ROOM, SUN DECK. STORAGE. GARAGE INCLUDED.	PRISTINE CONDITION - THIS HOME HAS PRIMARILY BEEN USED AS AN IN-TOWN APARTMENT. SPECIAL ASSESSMENT FOR HALLWAY REDECORATING OF $184.97 THROUGH DECEMBER 2012.		Central Air	Electric, Baseboard		Hardwood Floors, 1st Floor Laundry, Laundry Hook-Up in Unit, Storage	Yes	Oven-Double, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances		Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Receiving Room, Service Elevator, Curbs/Gutters, Gated Entry, Street Lights, Street Paved	Water, Parking, Common Insurance, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	COMMUNITY SPECIALISTS	THOMAS GILLESPIE	(312) 943-2472				Carpet					Hardwood		Hardwood	Hardwood	Hardwood	Full	Carpet	14X14			16X13	19X21	11X11	15X13	14X12	No additional rooms	Whirlpool, Separate Shower, Full Body Spray Shower, Double Shower	Separate	Balcony, Deck, Storms/Screens		Cook	09/21/2012	10/20/2012	10/20/2012	12/13/2012
AT	250	E	PEARSON	ST	1901	Chicago	Illinois	60611	8008		299	299	180	Condo, High Rise (7+ Stories)	38	2003	08073865	CLSD		779900	715000	715000	759000	Conventional	N/A	94%	92%	149	149	17032280321082			.53	10376.5	Homeowner	2010	790	No		Yes	No		19		1611	Landlord/Tenant/Seller				S (South), E (East), W (West), City, Lake/Water	5	2	2	0	2	1	2.1		1	Attached	None	None	Stunning southwest corner unit split 2br/2.5 bath home on high floor w/ abundant light.  Breathtaking panoramic views of the lake, park, city, Navy Pier & Michigan Ave.  Brazilian cherry floors throughout.  Fab open kitchen w/custom cabinets & granite moveable island & gas range.  Lovely balcony.  Extra closets.  Full serv bldg w/ rooftop deck, gym, 24 hr door.  Pet friendly.  Storage.  Pking incl.  Divine Location.	Base assessment $790 + $40 for cable. $166 special assess thru Dec.‘12 for hallway reno.  Prime pking space #18B.  Storage # SB-68. Both are limited common elements attached to deed.  Steps to Lake Shore Park, MCA, lake, beach & Mich Ave.		Central Air, Zoned	Electric, Baseboard, Zoned, Indv Controls		Hardwood Floors, Laundry Hook-Up in Unit, Storage	Yes	Oven/Range, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Receiving Room, Sidewalks, Street Lights	Water, Gas, Parking, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	PEARSON CONDO ASSOCIATION	TOM GILLESPE	(312) 943-2472	85			Hardwood					Hardwood	Humidifier, TV-Cable		Hardwood	Hardwood	Full	Hardwood	10X17			14X16	14X11	16X11		24X11	Enclosed Balcony	Separate Shower, Double Sink	Combined w/ LivRm	Balcony, Deck, Roof Deck, Storms/Screens, End Unit		Cook	05/23/2012	10/18/2012	10/18/2012	12/12/2012
AT	250	E	Pearson	ST	2302	Chicago	Illinois	60611	8008		299	299	180	Condo, High Rise (7+ Stories)	37	2003	08131673	CLSD		675000	625000	625000	625000	Conventional	N/A	100%	93%	461	94	17032280321107				9856.28		2010	770	No		No	No		23		1565	Builder				N (North), W (West), City, Lake/Water	5	2	2	0	2	0	2		1	Attached	None	None	Very rare home, dramatic N/W corner split 2bed/2bath. Balcony & floor to ceiling windows emphasize views. hardwood floors, large open eat in kitchen, breakfast room that opens to out door space. Spa like, generous size marble master bath, plenty of storage. Full amenity building with fitness center, penthouse club room overlooking Navy Pier. huge terrace. Parking additional.	Parking #66 additional $40K.  Storage #119		Central Air	Electric, Baseboard, Indv Controls, Zoned			No	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer		Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Receiving Room	Water, Common Insurance, Doorman, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Other	Community Specialists	Tom Gillespie	(312) 943-2472x1		Yes					40000							Full		13X10			15X14	17X13	17X08		17X09	Balcony	Separate Shower, Double Sink	Separate			Cook	08/06/2012	11/07/2012	11/07/2012	12/07/2012
AT	250	E	PEARSON	ST	2105	Chicago	Illinois	60611	8008		299	299	180	Condo, High Rise (7+ Stories)	37	2004	08080008	CLSD		1469000	1439000	1439000	1469000	Cash	N/A	98%	98%	71	71	17032280321080				13563.26	None	2010	1066	No		Yes	No		21		2122	Estimated				S (South)	6	3	3	0	2	1	2.1		2	Attached	None	None	Beautiful, custom designed home by Mick DeGuilio. 3bd/3ba plus office and hardwood floors throughout. SE corner with amazing view of Lake Michigan and Navy Pier. Custom drapries, built-ins, fireplace, 2 balconies. A MUST SEE UNIT!			Central Air	Gas		Hardwood Floors, Storage	No	Oven/Range, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Exercise Room, Storage, Health Club, Sundeck	Water, Gas, Common Insurance, Doorman, Clubhouse, Exterior Maintenance, Scavenger	.	.	(000) 000-0000				Carpet	Carpet				Hardwood			Hardwood	Hardwood	Full	Carpet	12X11	12X11		13X12	18X17	12X09		17X11	Balcony, Terrace		Combined w/ LivRm	Balcony		Cook	05/31/2012	08/09/2012	08/09/2012	10/24/2012
AT	250	E	Pearson	AVE	1501	Chicago	Illinois	60611	8008		299	299	180	Condo, High Rise (7+ Stories)	37	2003	08111133	CLSD		950000	850000	850000	950000	Conventional	N/A	89%	89%	55	55	17032280321055				11497		2010	888	No		Yes	No		15		2000	Estimated				N (North), S (South), W (West), Lake/Water, Park	6	2	2	0	2	1	2.1		1	Attached	None	None	The Pearson: Views of the lake, park, & Navy pier, from this south facing, sunny, unit. Looks like brand new,  Apprx 2000 sqft, 2BR/2.5 bth with 2 ensuite bedrooms, family rm, totally open state of art kitchen w/granite & SS, dining and living rooms. Hardwood floors, organized closets, large balcony. Full amenity building with fitness center, & rooftop sundeck.  Easy access to beach. Parking included.	Special assessment throught the end of the year.  Parking space #127 Storage: SSB-41		Central Air	Electric, Baseboard			Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck	Water, Gas, Parking, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Community Specialists	Tom Gillespie	(312) 943-2472		Yes							Hardwood				Hardwood	Full		14X14			16X13	19X12	11X11	15X13	14X12	Balcony, Foyer			Balcony		Cook	07/10/2012	09/02/2012	09/02/2012	10/01/2012
