TYP	Street #	CP	Str Name	Sfx	Unit #	City	State	Zip	Area	Subdivision	GS Dist	HS Dist	Tot # Units	Type DE/AT	# Stories	Yr Blt	MLS #	Stat	Contingency	Orig List Pr	LP/SP	Sold Pr	List Price	FIN	Short Sale/Foreclosed/Court Approved	SP:LP	SP:OLP	MT	LMT	PIN	Mult PINs	Addl Tax Info	% Common	Taxes	Tax Exemps	Tax Year	As/Asc Dues	MAF	Master Association Fee($)	Spec Assess	Special Service Area	Special Service Area Fee	Unit Fl No	Model	ASF	SF Source	Total SF	Main SF	Aprx Total Fin SF	Exposure	# Rms	Beds	All Beds	Bsmt. Beds	# Full Baths	# Half Baths	Baths	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	Remarks	Agent Remarks	# Parking Spaces	Air	Heat/Fuel	AAG	Interior Property Features	Is Parking Included in Price?	Appliances	Amen	Com Ar Amen	Asses Incl	Management Company	Management Contact Name	Management Phone	% Own Occ	Can Owner Rent	Parking Fee/Lease $	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Mast Bd Bth	Mast Bd Flr	2nd Bdr Sz	3rd Bdr Sz	4th Bdr Sz	Mast Br Sz	Liv Rm Sz	Kit Sz	Fam Rm Sz	Din Sz	Additional Rooms	Bth Amen	Din Rm	Exterior Property Features	Acreage	County	List Date	Contract Date	Off Mkt Dt	Closed Date
AT	1000	N	LAKE SHORE	DR	1807	Chicago	Illinois	60611	8008		299	299	183	Condo, High Rise (7+ Stories)	24	1953	09178487	CLSD		194300	190000	190000	194300	Cash	N/A	98%	98%	10	10	17032040631134				2,019	None	2014	628	No		No	No		18		0	Not Reported				S (South)	4	1	1	0	1	0	1		1	Attached	None	None	Stunning Gold Coast 1 Bedroom offers Large Balcony with partial lake and East Lake Shore Drive views! Enjoy Summertime Barbecues while Entertaining friends on your own Private Balcony. Features Include: Spacious Floor plan with Brand New Gorgeous Hardwood Flooring, Open Kitchen with Granite Counter-tops, Island Seating and New Stainless Steel Appliances. Freshly Painted, Bright & Sunny unit with tons of closets. Large Bedroom has Brand New carpeting & Huge Windows with Balcony view. Very LOW Taxes, ONLY $2,019 a year and does NOT include any Exemptions! Assessments include Heat, Water, Basic Cable & more! Luxury Building offers; 24 Hour Doorman, Roof-top Deck, Storage, Dry Cleaners and On-site Property Manager & Maintenance Staff. Pet Friendly building up to 20 pounds. FAB Location-steps from Michigan Ave, Lincoln Park, Oak Street Beach, Jogging & Bike Paths, Shopping, Restaurants, Nightlife, Grocery, Public Transportation & much more! Indoor Garage Parking Only $ 240 per month.			2 (Window/Wall Unit)	Radiant		Elevator, Hardwood Floors, Storage	No			Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Storage, On Site Manager/Engineer, Sundeck	Heat, Water, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Draper & Kramer	Mary Morrison	(312) 943-1000									Hardwood			Hardwood	Hardwood	None	Carpet				12X12	20X16	8X11		COMBO	Balcony		Combined w/ LivRm	Balcony, Deck, Roof Deck, Cable Access		Cook	03/29/2016	04/07/2016	04/07/2016	05/04/2016
AT	1000	N	LAKE SHORE	DR	2003	Chicago	Illinois	60611	8008		299	299	183	Condo, High Rise (7+ Stories)	23	1953	09160372	CLSD		164900	164000	164000	164900	Cash	N/A	99%	99%	18	18	17032040631157				1404.69	Homeowner, Senior	2014	690	No		No	No		21		800	Landlord/Tenant/Seller				S (South)	4	1	1	0	1	0	1		1	Attached	None	None	SUNNY, HIGH FLOOR ONE BEDROOM IN THE HEART OF GOLD COAST! THIS SPACIOUS CONDO HAS OPEN KITCHEN AND HAS SOUTH EXPOSURE. FULL AMENITY BUILDING FEATURES 24 HOUR DOORMAN, DRY CLEANER, LAUNDRY ROOM,SUN DECK, STORAGE LOCKERS AND A BIKE ROOM. STEPS AWAY FROM MICHIGAN AVENUE, BEACHES, SHOPPING, AND RESTAURANTS. RENTAL AND GUEST PARKING IN BUILDING. LOW TAXES.	Unit must be owned for 24 months before it can be rented out.		2 (Window/Wall Unit)	Radiant			No	Oven/Range, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Storage, On Site Manager/Engineer, Sundeck, Receiving Room, Security Door Locks, Service Elevator, Valet/Cleaner	Heat, Water, Gas, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Draper & Kramer	Paulina Stepney	(312) 943-1000		No										Hardwood	Hardwood	None	Hardwood				11X12	19X15	9X11		COMBO	No additional rooms		Combined w/ LivRm			Cook	03/09/2016	03/26/2016	03/26/2016	05/02/2016
AT	1000	N	LAKE SHORE	PLZ	52A	Chicago	Illinois	60611	8008		299	299	138	Condo, High Rise (7+ Stories)	55	1965	09124339	CLSD		1695000	1500000	1500000	1595000	Conventional	N/A	94%	88%	226	52	17032040641134				16191	Homeowner	2014	2720	No		No	No		52	HIGHRISE	3300	Estimated				N (North), E (East), Lake/Water	8	4	4	0	3	1	3.1		2	Attached	None	None	Condo on the 52nd floor has amazing unobstructed east, north and west views with large balconies east and west.  Split layout with master and guest wing.  This home has custom cabinetry, high-end appliances, wine cooler, bar refrigerator, marble floors, and spa-like master bath with w/d in unit.  This 4 BR + media room, 3 1/2 bath home has approx 3300 sq ft, in full amenity building with unlimited guest parking.	1 dog under 25 pounds		Central Air	Gas, Forced Air		1st Floor Laundry	No	Oven/Range, Microwave, Dishwasher, High End Refrigerator, Refrigerator-Bar, Washer, Dryer, Disposal, All Stainless Steel Kitchen Appliances, Wine Cooler/Refrigerator		Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Service Elevator, Valet/Cleaner	Heat, Air Conditioning, Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal, Wi-Fi	Community Specialists	Kate Murphy	(312) 944-1057				Carpet	Carpet	Carpet			Marble			Marble	Marble	Full	Carpet	14X12	14X12	14X11	20X16	19X17	20X17		17X11	Balcony, Foyer, Media Room, Terrace	Whirlpool, Separate Shower, Double Sink, Bidet, Soaking Tub	Separate	Balcony		Cook	01/26/2016	03/17/2016	03/17/2016	04/29/2016
AT	1000	N	Lake Shore	DR	509	Chicago	Illinois	60611	8008		299	299	183	Condo	23	1953	09091053	CLSD		314900	255000	255000	0	Conventional	F		81%	90	90	17032040631029				3168.38		2014	1040	No		No	No		5		1280	Estimated				E (East), Lake/Water	5	2	2	0	2	0	2		1	Attached	None	None	$15,000 PRICE REDUCTION TO START OFF THE NEW YEAR!!! Beautiful 5th floor condo with South and East views of Lake Michigan and the Magnificent Mile/Michigan Ave. Galley Kitchen w/stainless steel appliances including dishwasher. Expansive open living and dining rooms gives the new owner numerous decorating and design options. Master bedroom is a suite that includes a full bathroom. Second bedroom has access to the separate second full bathroom. Heat/cooking gas included in the monthly assessments. Building features 24-hour door staff, dry cleaners and laundry onsite. This location and building offers all the extras, right at the front door including relaxing on Lake Michigan, shopping on the Magnificent Mile, entertainment and dining on Rush St and much more!	Freddie Mac has approved the above property to be marketed for an online sales event that will begin 2/9/2016 and ends 2/12/2016. All offers must be submitted online at www.auction.com  *** PLEASE NOTE THAT ALL BUYERS BROKERS MUST PRESENT A PHOTO ID AND BUSINESS CARD TO THE BUILDING'S DOOR PERSON TO OBTAIN THE KEY TO GAIN ACCESS TO THE UNIT.		3+ (Window/Wall Unit)	Radiant			No	Oven/Range, Dishwasher, Refrigerator		Door Person, Elevator, Party Room, Sundeck, Receiving Room, Service Elevator, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Heat, Water, Gas, Common Insurance, Doorman, Exterior Maintenance, Scavenger	Draper & Kramer	Mary	(312) 943-1030				Hardwood					Hardwood			Hardwood	Hardwood	Full	Hardwood	13X12			16X12	24X15	11X8		COMBO	No additional rooms		Combined w/ LivRm	End Unit		Cook	11/20/2015	02/17/2016	02/17/2016	04/06/2016
AT	1000	N	Lake Shore	PLZ	51A	Chicago	Illinois	60611	8008		299	299	138	Condo	55	1968	09119583	CLSD		1250000	1250000	1250000	1250000	Conventional	N/A	100%	100%	27	27	17032040641132				15860.00	Homeowner, Senior	2014	2365	No		Yes	No		51		3300	Estimated					8	3	3	0	3	1	3.1		1	Attached	None	None	Amazing 3,300 square foot unit with unobstructed panoramic views of the East, West and North and two spacious balconies. This split floor plan is very open with 3 bedrooms, 3.1 bathrooms, library (could be used as fourth bedroom), open living and dining areas, breakfast area, wet-bar and washer/dryer in unit. Hardwood floors in living areas and marble bathrooms. This is a full amenity building complete with indoor pool, unlimited valet parking, exercise facilities, 24 hour doorman, management on site, pet friendly up to 25 lbs. Bring in your designer and create your new home in the sky!	In need of updating. Listing agent must accompany. Owner can rent unit but only for 2 years out of 3. Email or text agent for showings. There are three walk in closets. Dimensions noted are of Master WIC. 2nd bedroom WIC: 7x6, 4th BR/Library WIC: 13x8. Unit is PRICED TO SELL!		Central Air, Zoned, 2 Separate Systems	Gas, Forced Air		Bar-Wet, Hardwood Floors, Laundry Hook-Up in Unit, Storage	No	Oven-Double, Oven/Range, Microwave, Dishwasher, Washer, Dryer, Disposal			Heat, Air Conditioning, Water, Electric, Doorman, TV/Cable, Exercise Facilities, Pool	1000 Condominium Association	Maria or Margaret	(312) 944-1055		Yes								Humidifier, TV-Cable				Full		21X9	15X11		22X21	32X29	16X9		16X14	Balcony, Breakfast Room, Foyer, Library, Terrace, Walk In Closet	Whirlpool, Separate Shower, Double Sink	Combined w/ FamRm			Cook	01/19/2016	02/14/2016	02/14/2016	04/04/2016
AT	1000	N	LAKE SHORE	DR	1404	Chicago	Illinois	60611	8008		299	299	183	Condo, High Rise (7+ Stories)	23	1953	09004113	CLSD		188000	170000	170000	179000	Cash	N/A	95%	90%	581	209	17032040631095				2332	None	2014	725	No		No	No		14	LAKE VIEW	800	Estimated				N (North), E (East), Lake/Water	4	1	1	0	1	0	1		2	Attached	None	None	LUXURY LOCATION! SPACIOUS 1BR WITH SPARKLING LAKE VIEW, NEW KITCHEN FEATURING SYLISH MAPLE CABS, GRANITE COUNTERTOPS & SS APPLIANCES, UPDATED BATH, & BRAND NEW CARPET THRUOUT. JUST STEPS TO THE BEACH, MICHIGAN AVE, SHOPPING, TRANSPORTATION, & RESTAURANTS GALORE. PERFECT IN-TOWN HOME - ENJOY ALL THE SIGHTS & SOUNDS THIS ADDRESS HAS TO OFFER. NOTE REASONABLE TAXES & PKG IS ALWAYS AVAIL - GUEST PKG TOO.			2 (Window/Wall Unit), Zoned	Radiant			No	Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Storage, On Site Manager/Engineer, Sundeck, Receiving Room, Service Elevator, Valet/Cleaner, Other	Heat, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	DRAPER & KRAMER	MARY	(312) 943-1030		Yes							Carpet	TV-Cable		Hardwood	Carpet	Full	Carpet				15X12	18X17	11X8		11X7	No additional rooms					Cook	08/06/2015	03/01/2016	03/01/2016	03/21/2016
AT	1000	N	Lake Shore	PLZ	38A	Chicago	Illinois	60611	8008		299	299	138	Condo, High Rise (7+ Stories)	55	1964	09067338	CLSD		995000	940000	940000	995000	Cash	N/A	94%	94%	58	23	17032040641098				14063.83		2014	2046	No		No	No		38		2432	Plans				N (North), E (East), W (West), City, Lake/Water, Park	7	3	3	0	3	1	3.1		2	Attached	None	None	Drop dead views in sought after Lake Shore Plaza building. Amazing opportunity for high floor priced to sell. 3 bedrooms, 3.5 bathrooms with two private outdoor terraces - spectacular views in every room! Large redone open eat-in kitchen, huge living room with dining room nestled in-between, plus spacious family room. Full service building with 24/7 doorman, exercise room, pool, party room and beautiful sun deck! Premiere Gold Coast location at Michigan & Oak!	Don't miss this rare chance for the 38th floor - clears every building and overlooks Oak Street Beach, Michigan Avenue, etc.		Central Air	Forced Air, Hot Water/Steam			No			Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Service Elevator, Valet/Cleaner	Heat, Air Conditioning, Water, Electric, Gas, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	Community Specialists	Margarite Batau	(312) 944-1057	100													Full	Carpet	15X13	12X12		21X15	18X18	7X13	16X13	16X13	Enclosed Balcony, Terrace	Separate Shower, Double Sink, Soaking Tub				Cook	10/19/2015	11/10/2015	11/10/2015	02/25/2016
AT	1000	N	LAKE SHORE	PLZ	34B	Chicago	Illinois	60611	8008		299	299	138	Condo, High Rise (7+ Stories)	55	1965	09091322	CLSD		699900	612500	612500	699900	Conventional	N/A	88%	88%	31	18	17032040641087				11733	None	2013	1818	No		No	No		38		2100	Estimated				S (South), E (East)	6	2	2	0	2	1	2.1		2	Attached	None	None	Prime GOLD COAST Location!! 2000+s.f. 2 BED, 2BATH, Note LARGE Room Sizes. Magnificent Southeast Views!  SPACIOUS  MSTR BTH . MSTER W/ WALK-IN CLST, TONS OF CLOST SPACE, LG BALCONY, A+ LOCATION & VIEWS, WALK TO EVERYTHING LAKE FRONT, SHOPPING, FOOD & ENTERTAINMENT. 24 HR DOOR STAFF, ON-SITE MGNT, INDOOR POOL & GYM  BRING YOUR DESIGNER!	$3,346,000 in reserves, 1 dog (25 lb.), 2 cats, can only rent for a 2 yr. period. Amenities on 10th and 55th floors. Garage parking $275. More than one car allowed at same price per month.   Powder Room was removed but can be reinstated as plumbing still exists. Floorplan located under Additional Information.    Easy to show!    **Broker's Open** Tues. 12/1 from 11am-1pm.  $50 Bloomingdale's Gift card giveway		Central Air	Forced Air		Hot Tub, Elevator, Hardwood Floors, 1st Floor Laundry, Storage	No	Oven/Range, Microwave, Dishwasher, High End Refrigerator, Freezer, Washer, Dryer, Disposal		Door Person, Coin Laundry, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Receiving Room, Service Elevator	Heat, Air Conditioning, Water, Common Insurance, Doorman, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	1000 North Lake Shore Plaza	Margaret Batau	(312) 944-0155	98	No		Hardwood					Hardwood	Humidifier, TV-Cable		Hardwood	Hardwood	Full	Carpet	16X12			16X14	31X16	14X10		COMBO	Balcony, Den	Separate Shower	Combined w/ LivRm	Balcony, Deck		Cook	11/23/2015	12/10/2015	12/10/2015	02/11/2016
AT	1000	N	LAKE SHORE	DR	1501	Chicago	Illinois	60611	8008		299	299	183	Condo	55	1953	08956883	CLSD		214900	210000	210000	214900	Cash	F	98%	98%	176	176	17032040631101				2879		2013	1066	No		Unknown	No		15		1200	Estimated					5	2	2	0	2	0	2		1	Attached	None	None	Location, Location, Location! Live steps from Chicago’s Mag Mile and premier dining, night life, and luxury amenities. 2bedroom 2bath condo waiting for your decorating ideas.  Walk to everything.  Buyer cannot rent for first 2 years, buyer may be responsible for past due HOA fees per IL statute.  Valet parking.	Buyer may be responsible for 6mo past due HOA fees per IL Statute. Buyer to verify unit location and information. Rental Restrictions.  Email offers to:  offers@risingrealty.com.  Valet parking.		2 (Window/Wall Unit)	Hot Water/Steam, Baseboard			No				Water, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal	Draper and Kramer	none	(999) 999-9999														Full		13X12			17X12	25X15	11X8		COMBO	No additional rooms					Cook	06/16/2015	12/08/2015	12/08/2015	01/13/2016
AT	1000	N	Lake Shore	PLZ	34A	Chicago	Illinois	60611	8008		299	299	138	Condo, High Rise (7+ Stories)	55	1964	09032514	CLSD		1190000	1100000	1100000	1190000	Conventional	N/A	92%	92%	41	4	17032040641086				13694		2013	1968	No		No	No		34		2500	Estimated				N (North), E (East), W (West), Lake/Water	7	3	3	0	3	1	3.1	0	1	Attached	None	None	Fabulous Gold Coast location, Sweeping Lake, City Drake Hotel & Michigan Avenue views from every room..Formal living & Formal dining room w balcony. Gourmet kitchen w/signature apple, Huge master suite w balcony. Spa quality bathrooms. Custom built-in closets throughout. Newer windows, . Full amenity building. Just moments away from all the best Gold Coast has to offer.			Central Air	Gas, Forced Air			Yes	Oven-Double, Oven/Range, Microwave, Dishwasher, High End Refrigerator, Freezer, Washer, Dryer, All Stainless Steel Kitchen Appliances, Wine Cooler/Refrigerator		Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Service Elevator	Heat, Air Conditioning, Water, Common Insurance, Security, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	1000 CONDOMINIUM	N/A	(000) 000-0000				Marble	Marble				Marble		Marble	Marble	Marble	Full	Marble	17X13	12X12		16X14	20X16	17X9	20X12	16X10	Balcony, Foyer, Terrace, Walk In Closet	Whirlpool, Separate Shower, Double Sink, Bidet	Combined w/ LivRm	Balcony		Cook	09/08/2015	09/11/2015	09/11/2015	10/16/2015
AT	1000	N	Lake Shore	DR	902	Chicago	Illinois	60611	8008		299	299	183	Condo, Corridor, Flat	23	1954	09027406	CLSD		310000	305000	305000	300000	Cash	N/A	102%	98%	22	22	17032040631058			0.6	3350	None	2014	1070	No		No	No		9		1200	Estimated				N (North), E (East), W (West), City, Lake/Water	5	2	2	0	2	0	2		0	Attached	None	None	You cannot find a better location than this! Amazing corner unit with balcony and views of lake & city. This condo has a spacious living room with lots of windows, open-concept kitchen with breakfast bar, two large bedrooms, master suite with walk-in closet and attached bathroom. Situated near Oak St Beach, tree-lined streets, the Magnificent Mile, Oak St boutiques, and trains & buses. This building has friendly door staff, dry cleaning, parking garage, sun deck, storage, bike room, & more! Healthy building reserves with no planned special assessments. Easy to show, so schedule today!	Easy to show! This is a prime location on Lake Shore Dr - the HOA amount is reflective of this, so be sure to advise your clients. ENTRANCE ON BELLEVUE! Must own 2yrs before renting.		2 (Window/Wall Unit)	Gas, Hot Water/Steam, Radiant		Elevator, Wood Laminate Floors, Heated Floors, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Storage, Sundeck, Receiving Room, Service Elevator, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Heat, Water, Gas, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal, Internet Access	Draper & Kramer	Paulina	(312) 943-1030	80	Yes		Wood Laminate					Wood Laminate			Wood Laminate	Wood Laminate	Full	Wood Laminate	13X11			17X12	19X16	8X9		COMBO	No additional rooms		Combined w/ LivRm	Balcony, Roof Deck, Storms/Screens, End Unit, Cable Access		Cook	09/01/2015	09/22/2015	09/22/2015	10/07/2015
AT	1000	N	Lake Shore	DR	303	Chicago	Illinois	60611	8008		299	299	183	Condo	23	1953	09020311	CLSD		185000	168000	168000	185000	Cash	N/A	91%	91%	41	12	17032040631005				2112		2014	657	No		No	No		3		800	Estimated				S (South)	4	1	1	0	1	0	1		1	Attached	None	None	ULTRA SPECIAL!  FULL SIZE 1 BR WITH AN "ENORMOUS, PRIVATE OUTDOOR DECK" ONLY 3 UNITS IN THE BUILDING WITH THIS EXTRAORDINARY FEATURE.  DESIRABLE 1 BR FEATURES EXCELLENT FLOOR PLAN, UPDATED KITCHEN & BATH, GREAT CLOSET SPACE PLUS  BRAND NEW CARPETING & PAINT.  JUST STEPS TO MICHIGAN AVE, RUSH ST, THE BEACH & SHOPPING GALORE.  PARKING ALWAYS AVAILABLE - GUEST PARKING TOO.  ASSESSMENT INCLUDES HEAT, 24 HR DOORMAN, CABLE TV, ETC. WOW -  NOTE REASONABLE TAXES. BEST VALUE IN THE GOLD COAST.			1 (Window/Wall Unit)	Radiant		Hardwood Floors	No	Oven/Range, Dishwasher, Refrigerator		Door Person, Elevator, Party Room, Sundeck, Receiving Room, Service Elevator	Heat, Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	DRAPER & KRAMER	PAULINA	(312) 943-1000									Hardwood			Hardwood	Hardwood	None	Hardwood				11X12	19X15	7X12		COMBO	No additional rooms		Combined w/ LivRm	End Unit		Cook	08/24/2015	09/04/2015	09/04/2015	09/30/2015
AT	1000	N	LAKE SHORE	PLZ	48A	Chicago	Illinois	60611	8008		299	299	48	Condo, High Rise (7+ Stories)	55	UNK	08933290	CLSD		1250000	1250000	1250000	1250000	Conventional	N/A	100%	100%	1	1	17032040641125				16147		2013	1709	No		No	No		48		3300	Estimated					6	3	3	0	2	1	2.1		1	Attached	None	None	STUNNING HOME SURROUNDED BY PANORAMIC LAKE AND CITY VIEWS. 2.1 BATHS, CLOSET GALORE, 2 BALCONIES. NEEDS WORK; SOLD AS-IS.			Central Air	Gas, Forced Air			No			Door Person, Coin Laundry, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Service Elevator, Valet/Cleaner	Heat, Common Insurance, Doorman, Exercise Facilities, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	.	.	(000) 000-0000														Full		16X18	14X16		28X16	30X16	20X20		11X6	No additional rooms					Cook	05/26/2015	05/26/2015	05/26/2015	09/01/2015
AT	1000	N	LAKE SHORE	PLZ	42D-41A	Chicago	Illinois	60611	8008		299	299	138	Condo, High Rise (7+ Stories)	55	1965	08382498	CLSD		2500000	2100000	2100000	2250000	Cash	N/A	93%	84%	209	209	17032040641107				27986	Homeowner	2012	3763	No		No	No		42		4200	Estimated				S (South), E (East)	8	3	3	0	3	1	3.1	0	2	Attached	None	None	GOLD COAST STUNNING SLEEK 4200SF DUPLEX CORNER 3+BEDROOM 3.5 BATH UNIT OVERLOOKING THE LAKE/CITYPARK/SUNSETS-EXQUISITE HI-END TOTAL RENOVATION INCLUDING HUGE FAMILY ROOM OPENING OFF DESIGNER KITCHEN-1400SF MASTER SUITE-SPA BATH-CLOSETS GALORE-BUILT-INS--CUSTOM FLOORING,3 BALCONYS-NEW WINDOWS-WINE ROOM-FULL SERVICE BUILDING-INDOOR POOL-10TH FLOOR DECK-PARTY ROOM-EXERCISE ROOM-24 HOUR DOOR STAFF ON-SITE MANAGEMENT-PARK	STUNNING SLEEKLY RENOVATED 4200SF DUPLEX WITH UNOBSTRUCTED N/W/S/E INCREDIBLE VIEWS FROM NEW WINDOWS AND 3 BALCONIES-HI-END FINISHES-OPEN KITCHEN FAMILY ROOM-3000+ BOTTLE WINE ROOM-1000SF+ MASTER SUITE- WALK-IN CLOSET-ELECTRIC BLINDS-AAA!		Central Air	Forced Air		Bar-Wet, Elevator, Hardwood Floors, 1st Floor Laundry, Storage	No	Oven/Range, Microwave, Dishwasher, High End Refrigerator, Freezer, Washer, Dryer, Disposal		Door Person, Coin Laundry, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Receiving Room, Service Elevator	Heat, Air Conditioning, Water, Common Insurance, Doorman, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	1000 LAKE SHORE PLAZA CONDOMINIUMS	LYNN WINTERS	(312) 944-1055		Yes		Carpet	Carpet				Hardwood	Humidifier, TV-Cable	Stone	Stone	Hardwood	Full	Carpet	20X12	17X13		27X16	20X16	24X12	17X16	20X11	Balcony, Foyer, Library, Walk In Closet, Other	Whirlpool, Separate Shower, Steam Shower, Double Sink, Bidet, Double Shower	Separate			Cook	06/29/2013	01/23/2014	01/23/2014	02/28/2014
AT	1000	N	LAKE SHORE	PLZ	40B	Chicago	Illinois	60611	8008		299	299	138	Condo, High Rise (7+ Stories)	55	1965	08383075	CLSD		690000	655000	655000	690000	Conventional	N/A	95%	95%	12	12	17032040641105				3416	Senior, F	2011	1797	No		No	No		40		2100	Estimated				S (South), E (East)	5	2	2	0	2	1	2.1		2	Attached	None	None	Great Value! Prime "B" tier featuring magnificent lake views from a high floor with a balcony, two bedrooms, 2 full baths, washer/dryer and this unit awaits your personal touches and decorating. Priced accordingly.	EXCLUSIONS: Dining room chandelier excluded.		Central Air	Forced Air		Hardwood Floors	No	Dishwasher, High End Refrigerator, Freezer, Washer, Dryer, Disposal		Door Person, Coin Laundry, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Receiving Room, Service Elevator	Heat, Air Conditioning, Water, Common Insurance, Doorman, Exercise Facilities, Pool, Exterior Maintenance, Scavenger, Snow Removal	.	.	(000) 000-0000		Yes								Humidifier, TV-Cable				Full		15X12			20X14	30X16	10X17		12X13	No additional rooms	Separate Shower	Separate			Cook	07/01/2013	07/12/2013	07/12/2013	08/30/2013
AT	1000	N	Lake Shore	PLZ	18C	Chicago	Illinois	60611	8008		299	299	138	Condo	55	1964	08155515	CLSD		645000	592500	592500	645000	Conventional	N/A	92%	92%	204	204	17032040641040				8474	Homeowner	2011	1532	No		No	No		18		2100	Estimated				S (South), W (West), City	6	2	2	0	2	1	2.1		2	Attached	None	None	Bright & Sunny 2BR/2.5BA plus open den with south & west views!  Features hardwood floors, balcony, renovated eat-in kitchen with high-end appliances: Subzero, Miele & new Bosche washer/dryer in unit. Elegant wood panelled 2nd bedroom as office. Open den with balcony.  Best location in city at Oak & Michigan offering 24-hr doorman, indoor pool, state of the art exercise room, new sundeck & club room. Not to be missed			Central Air	Electric, Forced Air		Hardwood Floors, Laundry Hook-Up in Unit	No	Oven-Double, Microwave, Dishwasher, Refrigerator, High End Refrigerator, Freezer, Washer, Dryer, Disposal		Bike Room/Bike Trails, Door Person, Coin Laundry, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Service Elevator, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Heat, Air Conditioning, Water, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Scavenger	1000 Condominium Association	Lynn Winters	(312) 944-1057	99			Hardwood					Hardwood		Hardwood	Terracotta	Hardwood	Full	Carpet	15X12			20X14	15X16	17X10	13X13	13X16	No additional rooms	Separate Shower, Bidet	Separate	Balcony, Storms/Screens		Cook	09/10/2012	04/01/2013	04/01/2013	05/24/2013
AT	1000	N	Lake Shore	DR	302	Chicago	Illinois	60611	8008		299	299	184	Condo, High Rise (7+ Stories)	20	1953	08117541	CLSD		154900	130000	130000	129000	Conventional	F	101%	84%	132	132	17032040631004				3420.59		2010	1393	No		No	No		3		1200	Estimated					5	2	2	0	2	0	2				None	None	Lovely, 2bd/2ba, Condo in Near North Side/Gold Cost!! Charming unit features: bright living/dining area, hardwood floors throughout, oak cabinets in kitchen, spacious bedrooms, master bath with jet tub/shower and ceramic tiles. Great location. Close to parks, stores, restaurants, public transportation and Lake Michigan. Public act 94-1049 may apply.	As Is. Call Rick Lapins 312-274-4133 to obtain Wells Fargo required prequal letter. Submit offers on www.offerpresentation.com. Days 1-7: No offers reviewed. 8-12: NSP, Non-Prft, OwnerOccpt 13+: All offers.		None	Gas			No				Common Insurance, Doorman, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	1010 Lake Shore Condo	None	(312) 733-9100														None		10X12			15X11	18X16	11X07		11X08	No additional rooms					Cook	07/18/2012	11/26/2012	11/26/2012	02/18/2013
