Street #	Str Name	Sfx	Unit #	City	State	Zip	Subdivision	TYP	MLS #	Stat	Orig List Pr	List Price	LP/SP	SP:OLP	SP:LP	Closed Date	Contract Date	MT	LMT	Taxes	As/Asc Dues	Yr Blt	# Rms	All Beds	# Full Baths	# Half Baths	ASF	Acreage	Exposure	# Interior Fireplaces	#GSp	Garage Type	Bsmt	Basement Description	GS Dist	HS Dist	FIN	Short Sale/Foreclosed/Court Approved	PIN	Remarks	Agent Remarks	# Parking Spaces	% Common	Air	AAG	Com Ar Amen	Can Owner Rent	Heat/Fuel	Interior Property Features	Is Parking Included in Price?	Appliances	Management Company	Management Contact Name	Management Phone	MAF	Master Association Fee($)	Model	Parking Fee/Lease $	Sold Pr	Spec Assess	Special Service Area	Special Service Area Fee	SF Source	Tax Exemps	Tax Year	Tot # Units	Total SF	Unit Fl No	2nd Bdr Flr	3rd Bdr Flr	4th Bdr Flr	Aprx Total Fin SF	Amen	Asses Incl	Deeded Garage Cost	Deeded Parking Cost	Din Flr	Equipment	Fam Rm Flr	Kit Flr	Liv Rm Flr	Main SF	Mast Bd Bth	Mast Bd Flr	Off Mkt Dt	Baths	Type DE/AT
800	MICHIGAN	AVE	4301	Chicago	Illinois	60611		AT	07971046	CLSD	3125000	3125000	2800000	90%	90%	03/19/2012	02/23/2012	453	46	39030.39	1763	2000	8	3	3	0	3228		N (North), E (East), City, Lake/Water, Park	1	1	Attached	None	None	299	299	Conventional	N/A	17032310181068	Stunning East facing unit  with ideal floorplan on the 43rd floor of Park Tower. Enjoy unobstructed views of the lake and city, contemporary details and top of the line finishes. Unit offers spacious rooms, cherry panelled study, modern kitchen, terrace, and Park Hyatt hotel services. 1 prime parking space with storage locker included     .	Kitchen island and dining room chandlier excluded.			Central Air		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club		Gas, Forced Air	Hardwood Floors, Laundry Hook-Up in Unit, Storage	Yes	Oven-Double, Microwave, Dishwasher, Refrigerator, Washer, Dryer				No				2800000	Yes	No		Estimated	None	2010	117		43	Carpet	Other				Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger			Hardwood		Marble	Marble	Hardwood		Full	Carpet	02/23/2012	3	Condo, High Rise (7+ Stories)
800	Michigan	AVE	5602	Chicago	Illinois	60611	PARK TOWER	AT	07743244	CLSD	4250000	4100000	3636000	86%	89%	01/30/2012	11/18/2011	262	262	45532.87	2261	2000	8	3	3	1	3952		N (North), E (East), W (West)	1	2	Attached	None	None	299	299	Conventional	N/A	17032310181102	Welcome to Park Tower,the Gold Coast's most prestigious address. This rarely avail 3 bdrm,3.5 bath, half flr unit leaves one breathless w/an exquisite view from every rm. The beautifully flowing 3952 sqft flr plan  is an entertainers dream & can accomodate nearly any size function,from 2 to 100+! An east facing balc off of the kit allows for grilling,al fresco dining & a simply magnificent view of Lake Mich & Mag Mil	Two deeded parking spaces and storage room included. *Floor plan in the Virtual Tour*			Central Air, Zoned		Door Person, Elevator, Storage, Receiving Room, Service Elevator		Electric, Radiant		Yes	Oven-Double, Microwave, Dishwasher, High End Refrigerator, Freezer, Washer, Dryer, All Stainless Steel Kitchen Appliances, Wine Cooler/Refrigerator	Sudler	Jim		No				3636000	No	No		Plans	None	2009	117		56	Hardwood	Hardwood				Water, Gas, Parking, Common Insurance, Doorman, TV/Cable, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal			Hardwood	Humidifier, TV-Dish, Security System, Fire Sprinklers	Hardwood	Hardwood	Hardwood		Full	Hardwood	11/18/2011	3.1	Condo, High Rise (7+ Stories)
800	Michigan	AVE	2301	Chicago	Illinois	60611	PARK TOWER	AT	07572343	CLSD	3100000	2300000	2300000	74%	100%	11/08/2011	10/24/2011	477	477	34590.25	1729	2000	7	3	3	0	3228		N (North), E (East), City, Lake/Water	1	1	Attached	None	None	299	299	Cash	N/A	17032310181010	Fabulous Home at the Park Tower Residences Where Every Room has Spectacular Views of Lake Michigan.  This Magnificent Residence has Open Floor Plan, Three Bedrooms, Three Baths, Family Room, Formal Living Room, Formal Dining Room, Large Kitchen with Island, Large Balcony and Abundant Storage! One Premier Parking Space Included	Assessment includes parking. $7,500 Bonus for a Closed Contract by November 15, 2011			Central Air		Bike Room/Bike Trails, Door Person, Elevator, Storage, On Site Manager/Engineer, Receiving Room, Service Elevator		Other		Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal				No				2300000	No	No		Estimated	Homeowner	2009	117		23	Hardwood	Hardwood				Heat, Air Conditioning, Water, Gas, Parking, Common Insurance, Doorman, TV/Cable, Scavenger			Hardwood	Humidifier, TV-Dish, CO Detectors	Hardwood	Hardwood	Hardwood		Full	Hardwood	10/24/2011	3	Condo, High Rise (7+ Stories)
800	MICHIGAN	AVE	5301	Chicago	Illinois	60611		AT	07219079	CLSD	4975000	3775000	3175000	64%	84%	10/03/2011	07/12/2011	786	786	33870	2171	2000	8	3	2	1	4200		S (South), E (East), W (West), City, Lake/Water, Park	1	2	Attached	None	None	299	299	Conventional	N/A	17032310181094	Incredible views from this rarely avialable East,West,South corner residences that has been exquisitely finished.This highly customized home has been completely reconfigured from its original 3 bedroom floorplan allowing for generous living spaces,& an enormous master suite in addition to an office&exercise room.Open kitchen w/breakfast area&large private terrace.2-car heated prime parking spots included	This has been converted from a three bedroom to an enormous master suite w/exercise room and office. It is great open living spaces that has been beautifully finished with to die for views, and a large private terrace.Call for more info			Central Air		Storage, Health Club, On Site Manager/Engineer, Pool-Indoors, Receiving Room, Restaurant, Service Elevator, Other		Electric, Baseboard	Bar-Wet, Hardwood Floors, Laundry Hook-Up in Unit	Yes	Oven-Double, Microwave, Dishwasher, Refrigerator, Refrigerator-Bar, Freezer, Washer, Dryer, Disposal				Yes	26052			3175000	No	No		Estimated	None	2009	117		53	Carpet	Hardwood				Water, Gas, Common Insurance, Security, Doorman, Exterior Maintenance, Scavenger			Hardwood	Humidifier, TV-Cable, Fire Sprinklers	Hardwood	Hardwood	Hardwood		Full	Carpet	07/12/2011	2.1	Condo, High Rise (7+ Stories)
800	MICHIGAN	AVE	4801	Chicago	Illinois	60611	PARK TOWER	AT	07778461	CLSD	4775000	4575000	4050000	85%	89%	09/23/2011	07/25/2011	105	105	52818	2828	2000	9	3	2	1	4200		N (North), S (South), E (East)	1	2	Attached	None	None	299	299	Cash	N/A	17032310181081	Enter a world of elegance and sophistication on one half floor of the premier Park Tower. Spectacular East, South & North views. Meticulous attention to design & architectural detail. Open floor plan allows for gracious entertaining. Stunning Master Suite include spa like bath and terrace. This home features well appointed kitchen, private guest wing with second terrace & family room. Two parking spaces are included.	OWNERS CAN ENJOY THE AMENITIES OF THE FAMED PARK HYATT FROM ROOM SERVICE TO CONCIERGE ASSISTANCE.			Central Air		Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Pool-Indoors, Receiving Room, Restaurant, Service Elevator	No	Electric	Hardwood Floors	Yes	Oven-Double, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Wine Cooler/Refrigerator	SUDLER			No				4050000	No	No		Estimated	None	2009	117		48	Carpet	Carpet				Water, Gas, Common Insurance, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal			Hardwood	Humidifier, Fire Sprinklers	Stone		Hardwood		Full	Carpet	07/25/2011	2.1	Condo, High Rise (7+ Stories)
800	Michigan	ST	4701	Chicago	Illinois	60611		AT	07830450	CLSD	4500000	3900000	3250000	72%	83%	09/12/2011	08/01/2011	52	52	38688.20	1597	UNK	7	3	2	1	0		N (North), E (East)	1	1	Attached	None	None	299	299	Conventional	N/A	17032310181078	Once in a life time opportunity to own tremendous upgraded unit at the iconic Park Tower. This highly customized residence has stunning, completely unobstructed lake views from all windows facing East. Masterpiece details, all custom designed using the finest finishes, no detail was overlooked.  This is a must see home to experience Chicago's finest apartment condominium!  Enjoy 5 star amenities of the Park Hyatt.	Dining room & entry chandelier are excluded.			Central Air		Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Steam Room	Yes	Electric	Hardwood Floors, Laundry Hook-Up in Unit	YES	Oven-Double, Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal, Grill-Indoor				No				3250000	No	No		Not Reported	Homeowner	2009	117		47						Parking, Common Insurance, Security, Doorman, TV/Cable, Scavenger, Snow Removal				Humidifier, TV-Cable, Security System, Fire Sprinklers					Full		08/01/2011	2.1	Condo, High Rise (7+ Stories)
800	Michigan	AVE	4602	Chicago	Illinois	60611	PARK TOWER	AT	07789469	CLSD	2895000	2895000	2700000	93%	93%	06/29/2011	05/20/2011	460	25	33239.03	1627	2000	7	3	2	2	3172		N (North), E (East), W (West), City, Lake/Water, Park	1	1	Attached	None	None	299	299	Conventional	N/A	17032310181077	Park Tower at its best from the northeast corner on a high flr! Dramatic lake views from your cozy terrace fitted w/gas/water lines. This home boasts of custom millwork throughout from the mahogany bookcases in the liv rm & fam rm to the varied patterns of white oak flrs throughout. Mstr bth has steam shwr,dbl sinks,deep tub all set in black grnt & mother-of-pearl inlay. Lrg kit w/island perfect for fam entertaining.				Central Air, Zoned		Door Person, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Service Elevator, Steam Room, Whirlpool, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Yes	Electric, Hot Water/Steam, Indv Controls, Zoned	Bar-Wet, Hardwood Floors, Storage	YES	Oven-Double, Dishwasher, Refrigerator, Washer, Dryer, Disposal	Sudler Property Mgmt	Tim Bulger	(312) 587-3280	No				2700000	No	No		Estimated	None	2009	117		46	Hardwood	Hardwood				Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger			Hardwood	Humidifier, Central Vacuum, Fire Sprinklers, CO Detectors	Hardwood	Hardwood	Hardwood		Full	Hardwood	05/20/2011	2.2	Condo, High Rise (7+ Stories)
800	Michigan	AVE	3502	Chicago	Illinois	60611	Park Tower	AT	07606102	CLSD	3195000	3195000	2997500	94%	94%	05/03/2011	02/03/2011	178	178	29372.87	1588	2000	7	3	3	1	3200		N (North), W (West), City, Lake/Water	1	1	Attached	None	None	299	299	Conventional	N/A	17032310181046	Magnificently totally renovated 3BRs,3.5 ultra de-luxe baths home w/ impressive family room is turn-key! Harmonious blend of ultimate refinement and sophisticated chic exudes utmost warmth! N,E,W mesmerizing skyline lake vistas! Ultimate Snaidero open, island kit replete with all accoutrements!! Walnut-stained flrs. High tech audio/visual equip.Posh lighting, custom built-in benches. Phenomenal master ste/bath.1prkg.	CALL CAROL FOR ALL SHOWINGS: 312/925-6311. Gorgeously totally reconfigured and renovated!   Exclusions:2 chandliers(dining & powder room) and scones in hallway. Amazingly done in exquisite neutral, highest finishes! Perfection!			Central Air		Door Person, Elevator, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Service Elevator, Steam Room, Valet/Cleaner, Whirlpool, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	No	Electric, Baseboard, Radiant, Indv Controls	Bar-Dry, Elevator, Hardwood Floors, Heated Floors, Laundry Hook-Up in Unit, Storage	YES	Oven-Double, Oven/Range, Microwave, Dishwasher, Refrigerator, Refrigerator-Bar, Freezer, Washer, Dryer, Disposal				No				2997500	No	No		Estimated	None	2009	117		35	Hardwood	Hardwood				Water, Gas, Parking, Common Insurance, Security, Doorman, TV/Cable, Scavenger, Snow Removal			Hardwood	Humidifier, TV-Cable, Fire Sprinklers, CO Detectors, Sprinkler-Lawn	Hardwood	Hardwood	Hardwood		Full,Shared	Hardwood	02/03/2011	3.1	Condo, High Rise (7+ Stories)
800	MICHIGAN	AVE	4901	Chicago	Illinois	60611		AT	07643905	CLSD	4500000	3600000	3200000	71%	89%	04/14/2011	12/17/2010	81	81	35,995.0	2550	2001	8	3	4		4200		S (South), E (East), W (West), City, Lake/Water, Park	2	2		None	None	299	299	Cash	N/A	17032310181084	PRE-SHORT SALE STATUS!! FIRST FULLY BUILT-OUT ENTIRE FRONT HALF OF PARK HYATT IN THE PAST 9 YEARS FOR SALE! FULL HOME ENCOMPASSES ENTIRE EAST VIEWS AND BOTH NORTH AND SOUTH, FULL FRONT HALF OF THE BLDG! MAGNIFICENTLY RECONFIGURED HOME BOASTS EXCEPTIONAL FLOW & OPENESS. RICH, WARM WOODS. ONLY 2 OF A KIND OF 4200 SQ. FT. 3BRS, STUDY, FAMILY ROOM, PHENOMENAL MASTERSTE/BATH,EXCEPTIONAL FLRPLN,2 FRPLCS.2PRKG INCLUDED!!	TOTALLY CUSTOM INTERIOR/FNISHES BY OWNER UNIQUE TO THE BLDG. NEVER HAD A FULLY BUILT-OUT ENTIRE FRONT HALF OF THIS CALIBRE VIEWS FOR 4200 SQ. FT. LAST CONCRETE SPACE SOLD FOR $4,000,000.  SHOW AND SELL! PRE SHORT SALE STATUS,CAN CLOSE IMMED			Central Air		Storage, Health Club, On Site Manager/Engineer, Pool-Indoors, Receiving Room, Restaurant, Service Elevator, Steam Room, Whirlpool, Other		Electric, Baseboard	Bar-Wet, Hardwood Floors, Laundry Hook-Up in Unit	Yes	Oven-Double, Microwave, Dishwasher, Refrigerator, Refrigerator-Bar, Freezer, Washer, Dryer, Disposal				No				3200000	No			Builder	None	2008	117		49	Hardwood	Hardwood				Water, Gas, Parking, Common Insurance, Security, Doorman, Exterior Maintenance, Scavenger			Hardwood	Humidifier, TV-Cable, Fire Sprinklers	Other	Hardwood	Hardwood		Full	Hardwood	12/17/2010	4	Condo, High Rise (7+ Stories)
800	Michigan	AVE	2502	Chicago	Illinois	60611	Park Tower	AT	07702258	CLSD	2999000	2999000	2405000	80%	80%	03/22/2011	02/23/2011	381	51	30492.30	1732	2000	6	3	4	1	0		S (South), E (East), W (West), City, Lake/Water	1	1	Attached	None	None	299	299	Contract	N/A	17032310181017	Contemporary Edge to this Unique South & West Corner unit with Terrace overlooking Michigan Avenue-just clears top of Peninsula. Totally different floorplan designed by original owner 3 bdrm, 4.1 baths. New Florence Kitchen w/2 dishwashers, Wood floors that need to be redone, Gas Fireplace, Master Suite-His & Her baths. Steam shower, Jacuzzi, Surround sound throughout. Garage Parking $50K. World Class location & Bldg	Unit needs work!!			Central Air		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Service Elevator, Curbs/Gutters, Gated Entry, Sidewalks, Street Lights, Street Paved		Radiant	Bar-Dry, Elevator, Hardwood Floors, Laundry Hook-Up in Unit	Yes	Oven-Double, Oven/Range, Microwave, Dishwasher, Refrigerator, Refrigerator-Bar, Freezer, Washer, Dryer, Disposal	SUDLER			No				2405000	Yes	No		Not Reported	Homeowner	2009	117		25	Hardwood	Hardwood				Water, Doorman, Exercise Facilities, Pool, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal	50000		Hardwood	Humidifier, TV-Cable, Fire Sprinklers, CO Detectors		Hardwood	Hardwood		Full	Hardwood	02/23/2011	4.1	Condo, High Rise (7+ Stories)
800	MICHIGAN	AVE	5003	Chicago	Illinois	60611		AT	07512431	CLSD	1650000	1499000	1425000	86%	95%	01/07/2011	12/03/2010	222	222	13672.29	1023	2000	5	2	2	1	2000		N (North), W (West), City, Lake/Water, Park	1	1		None	None	299	299	Conventional	N/A	17032310181089	Magnificent Property! Completely redone from top to bottom with unsurpassed attention to detail.  This unit is on one of only a few floors that is higher than the neighboring buildings to the north which allow for the most extraordinary lake views! Exquisite ebony wood floors, spa like baths, gourmet kitchen and the most sophisticated electronics package including electric blinds throughout. Garage avail for 50K.	Unbelievable value.  This price represents a price reduction of over $100,000!  Finishes are unlike any other unit - everything custom. Electronic window shades throughout, 5 built-in tv's, central lighting and music system - all included!			Central Air		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Security Door Locks, Service Elevator, Valet/Cleaner, Curbs/Gutters, Gated Entry, Sidewalks, Street Lights		Electric	Hardwood Floors, Laundry Hook-Up in Unit	No	Oven/Range, Microwave, Refrigerator, Freezer, Washer, Dryer, Disposal				No				1425000	No			Estimated	None	2008	117		50	Carpet					Water, Gas, Parking, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal			Hardwood	Humidifier, TV-Cable			Hardwood		Full	Carpet	12/03/2010	2.1	Condo, High Rise (7+ Stories)
800	Michigan	AVE	2003	Chicago	Illinois	60611		AT	07409829	CLSD	1300000	1175000	1025000	79%	87%	10/19/2010	08/31/2010	237	237	11466.13	843	2000	6	2	2	1	2000		N (North), W (West)	1			None		299	299	Conventional	N/A	17032310181003	Enjoy this handsome uniquely designed residence at the best location in the city! This perfect Pied-a-Terre has refined architectural details and luxurious finished through-out, figured olive wood & macassar Ebony Panels & functionial built-in cabinetry, open cooks kitchen-island, SubZ, Wolf, Etc. Sound system, dry bar/wine cooler, Itialian lighting. Enjoy a glass of wine on one of only two west facing 15x5 terraces!	Easy To Show - Short Notice			Central Air		Bike Room/Bike Trails, Door Person, Elevator, Storage, On Site Manager/Engineer, Receiving Room, Service Elevator		Other	Hardwood Floors, Storage	No	Oven/Range, Microwave, Dishwasher, Refrigerator, Refrigerator-Bar, Washer, Dryer, Disposal				No				1025000	No			Estimated	Homeowner	2008	117		20	Carpet					Water, Gas, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger			Hardwood	Humidifier, TV-Dish, Fire Sprinklers, CO Detectors		Hardwood	Hardwood		Full	Carpet	08/31/2010	2.1	High Rise (7+ Stories)
800	Michigan	AVE	5902	Chicago	Illinois	60611	PARK TOWER	AT	07485299	CLSD	3499000	3499000	3200000	91%	91%	06/15/2010	05/03/2010	35	35	22684	1626	2000	8	2	2	1	3100		N (North), E (East), W (West), City, Lake/Water	2	1		None		299	299	Conventional	N/A	17032310181108	Imagine living close to the top of the Iconic Park Tower Residences on the 59th floor! This Magnificent highly customized residence has stunning completely unobstructive E,N & W views. All architectural details are custom designed using the finest finishes. Formal entry, formal living & dining rooms, cooks kitchen w/ top of the line app, cherry library/media room, 2 fireplaces, walnut flrs, enormous master bed, etc.	Assessment includes parking and cable. Parking taxes are $804/yr. Parking space 169. Enjoy all the amenities of the Park Hyatt Hotel in the best location in the city!!!			Central Air		Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Sauna, Security Door Locks, Service Elevator		Gas	Bar-Dry, Bar-Wet, Elevator, Hardwood Floors, Laundry Hook-Up in Unit, Storage	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal				No				3200000	No					2008	117		59	Hardwood					Water, Gas, Common Insurance, Security, Doorman, Exterior Maintenance, Scavenger, Snow Removal			Hardwood		Carpet	Hardwood	Hardwood		Full	Carpet	05/03/2010	2.1	Condo
800	Michigan	AVE	3902	Chicago	Illinois	60611		AT	07268628	CLSD	2900000	2750000	2400000	83%	87%	05/28/2010	03/11/2010	245	245	19545.35	1314	2000	6	3	2	1	3200		E (East), W (West), City, Lake/Water		1	Attached	None	None	299	299	Conventional	N/A	17032310181057	Rare East facing unit at the fabulous Park Tower! This 3 bed/2.5 bath unit features stunning lake and city views and a large balcony.Totally customized kitchen with Island and designer finishes, rich walnut floors thru-out. Extraordinary master suite you will never want to leave! Wired for surround sound, theater lighting and electronic window treatments.  1 parking space included in price and 1 additional.	Note Coop Commission!			Central Air		Bike Room/Bike Trails, Door Person, Elevator, Exercise Room, Storage, Health Club, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Sauna, Service Elevator, Steam Room, Valet/Cleaner, Curbs/Gutters, Sidewalks, Street Lights, Street Paved		Electric	Hardwood Floors, Laundry Hook-Up in Unit, Storage	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal				Yes				2400000	No					2008	117		39	Carpet	Hardwood				Air Conditioning, Water, Gas, Common Insurance, Doorman, Pool, Exterior Maintenance, Scavenger, Snow Removal			Hardwood			Hardwood	Hardwood		Full	Carpet	03/11/2010	2.1	Condo, High Rise (7+ Stories)
800	MICHIGAN	AVE	2501	Chicago	Illinois	60611	PARK TOWER	AT	07384432	CLSD	2925000	2925000	2625000	90%	90%	05/17/2010	02/25/2010	98	98	24,548	1706	2000	11	3	2	1	3228		E (East)	1	1	Attached	None	None	299	299	Conventional	N/A	17032310181016	OUTSTANDING VIEWS.CUSTOM BUILDER ADDED FABULOUS-CLASSIC, FINISHING TOUCHES! DIRECT EAST UNOBSTRUCTED VIEWS FROM ALL ROOMS! ALL CEDAR LINED CLOSETS. CUSTOM WINDOW SEATS OVERLOOK MICH AVE.WALNUT FLOORS.STONE&GRANITE FPL-MATCHING TABLE STAYS!  PROF.OFFICE W/CUSTOM BUILT INS OVERLOOKS LAKE W/4 FRENCH DOORS! "COOKS" KITCHEN W/WINE CELLAR,WARM.DRAWERS,DUAL SINKS &MORE! GREAT COLORS-VERY WARM W/PROF.WINDOW TREATMENTS.SHOW!	Buyers will love this clean,neat,warm home*Lots of closets-1 bedroom has 6 cedar lined doors alone*Cushioned window seats-make 'reading' views amazing*Whirlpool & sep.shower in master bath-warming towel bars in baths*Parking Space #5 inc.			Central Air		Door Person, Elevator, Storage, On Site Manager/Engineer, Receiving Room, Service Elevator, Whirlpool, Curbs/Gutters, Sidewalks, Street Lights, Street Paved	Yes	Electric, Forced Air, Indv Controls, Zoned	Hardwood Floors, Laundry Hook-Up in Unit	Yes	Oven/Range, Microwave, Dishwasher, Refrigerator, Freezer, Washer, Dryer, Disposal	SUDLER			No				2625000	No				None	2008	117		25	Hardwood	Hardwood				Water, Common Insurance, Doorman, Exterior Maintenance, Scavenger, Snow Removal			Hardwood	Humidifier, TV-Cable, Fire Sprinklers, CO Detectors	Hardwood	Marble	Hardwood		Full	Hardwood	02/25/2010	2.1	Condo, High Rise (7+ Stories)
800	MICHIGAN	AVE	3103	Chicago	Illinois	60611	PARK TOWER	AT	07319273	CLSD	1499900	1350000	1200000	80%	89%	05/05/2010	03/31/2010	205	205	11466.13	797	2000	5	2	2	1	2000		N (North), W (West)	1	1	Attached	None		299	299	Cash	N/A	17032310181035	UNBELIEVABLE SLEEK & MODERN DESIGNER UNIT IN THE ULTIMATE GOLD COAST BLDG - PARK TOWER. 2 BR, 2 1/2 BATH N/W CORNER W/ STUNNING LAKE & SUNSET VIEWS. FEATURES: WALNUT HARDWOOD FLOORS, CHERRY FLAT PANEL CABINETS,GRANITE COUNTERS, STAINLESS APPLIANCES, CUSTOM FIREPLACE W/GRANITE SURROUND, GRANITE MASTER BATH W/OVERSIZED STEAM SHOWER,STUNNING SLATE POWDER RM,LUXURY CONDO BLDG W/ HOTEL AMMENITIES! GARAGE PARKING INCLUDED	PARKING ASSESSMENT IS $85. SAT. T.V. IS $46.60			Central Air		Door Person, Elevator, Exercise Room, Storage, On Site Manager/Engineer, Party Room, Sundeck, Pool-Indoors, Receiving Room, Restaurant, Service Elevator		Electric, Radiant	Bar-Wet, Hardwood Floors, Laundry Hook-Up in Unit	Yes		SUDLER PROPERTY MANAGEMENT		(312) 587-3280	No				1200000	No					2008	117		31	Carpet					Heat, Water, Common Insurance, Security, Doorman, TV/Cable, Exterior Maintenance, Scavenger, Snow Removal			Hardwood			Hardwood	Hardwood		Y	Carpet	03/31/2010	2.1	Condo, High Rise (7+ Stories)
800	Michigan	AVE	2701	Chicago	Illinois	60611	PARK TOWER	AT	07258143	CLSD	3375000	3375000	2700000	80%	80%	11/16/2009	10/17/2009	111	111	25842.45	1673	2000	7	2	2	1	0		S (South), E (East), City, Lake/Water	1	1	Attached	None		299	299	Cash	N/A	17032310181021	SPECTACULAR & UNIQUE PT RESIDENCE FEATURES HIGH-END, CUSTOM INTERIORS. RECONFIGURED FLOORPLAN MAXIMIZES SPACE THROUGHOUT. ELEGANT LR AS WELL AS MBR, DR, LIBRARY AND KIT HAVE PARK & LAKE VIEWS. CHEF'S KIT W/42" CHERRY CABS, 2 REFRIGS PLUS WINE COOLER. LARGE FAM RM ADJOINS KIT AND 2ND BR W/BA EN SUITE. STUNNING LIB. SUMPTUOUS MASTER BA W/JETTED TUB & SEP SHOWER. OVERSIZED MASTER CLOSET.	!!!Realtors: note co-op commision!!!			Central Air		Door Person, Elevator, Health Club, On Site Manager/Engineer, Receiving Room, Service Elevator		Electric, Baseboard			Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal				No				2700000	Yes			Not Reported		2007	117		27	Carpet					Heat, Water, Common Insurance, Security, Doorman, Exterior Maintenance, Lawn Care, Scavenger, Snow Removal			Hardwood	TV-Cable, Fire Sprinklers, CO Detectors	Hardwood	Hardwood	Hardwood		Y	Carpet	10/17/2009	2.1	Condo
800	Michigan	AVE	2801	Chicago	Illinois	60611		AT	07219044	CLSD	4400000	4400000	4100000	93%	93%	11/09/2009	09/02/2009	108	108	29378	2172	2000	8	3	3	1	4200		S (South), E (East), W (West)	1	2		None		299	299	Conventional	N/A	17032310181024	Stunning home at Iconic Park Tower Residence. Enjoy breathtaking views from every window of lake, city/sunsets, custom designed, rarely avail 1/2 flr, 4200 sf condo. Spatial design thought out to maximize space/views make residence a home perfect for formal/casual living/entertaining. Dramatic entry, formal living, dining rm, cooks kit, huge Fam Rm, sizeable Mstr Suite, rich finishes, walnut flrs, custom millwork.	Residence has too many elements to list, call Listing Agent for details. Two premier parking spaces included in price. Assessment includes two parking spaces.			Central Air		Door Person, Elevator, Storage, On Site Manager/Engineer, Receiving Room, Security Door Locks, Service Elevator		Forced Air, Hot Water/Steam, Indv Controls, Zoned	Hardwood Floors, Laundry Hook-Up in Unit		Oven/Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal				No				4100000	No					2007	117		28	Carpet	Hardwood				Heat, Air Conditioning, Water, Gas, Parking, Common Insurance, Doorman, TV/Cable			Hardwood	Humidifier, TV-Dish, Fire Sprinklers, CO Detectors	Hardwood	Hardwood	Hardwood		Full	Carpet	09/02/2009	3.1	Condo
800	Michigan	AVE	2002	Chicago	Illinois	60611		AT	07193829	CLSD	1299000	1299000	1200000	92%	92%	10/19/2009	05/06/2009	17	17	13742.73	1023	UNK	5	2	2	1	2052		S (South), W (West)		1	Attached	None		299	299	Conventional	N/A	17032310181002	Chicago's Preimier Residence! Enjoy the good life in the only SW corner 2bd with terrace in prestigious Park Tower! Designer finishes include gourmet kitchen with Bosch,Sub-Zero and Thermador,custom cabinetry,4" oak floors,9.5 ft ceilings,surround sound,elegant stone baths,great floorplan for entertaining,Great Views! Luxuriate in the amenities of this 5 star Park Hyatt Hotel. Garage Included!	Great Living!!			Central Air		Door Person, Elevator, Exercise Room, Health Club, On Site Manager/Engineer, Pool-Indoors, Pool-Outdoors, Receiving Room, Restaurant, Sauna, Service Elevator		Gas, Forced Air							No				1200000	No					2007	117		20						Water, Parking, Common Insurance, Security, Doorman, Exterior Maintenance									Full		05/06/2009	2.1	Condo, High Rise (7+ Stories)
